"PID","HHID","h6q23_1","h6q23","wgt_X"
"P26106-010","H26106-04-02",6,2,1721.74743652344
"P26106-010","H26106-04-02",15,2,1721.74743652344
"P26106-010","H26106-04-02",12,2,1721.74743652344
"P26106-010","H26106-04-02",11,2,1721.74743652344
"P26209-019","H26209-04-03",1,2,688.698974609375
"P26209-019","H26209-04-03",6,2,688.698974609375
"P26209-019","H26209-04-03",14,2,688.698974609375
"P26209-019","H26209-04-03",2,1,688.698974609375
"P26209-019","H26209-04-03",7,2,688.698974609375
"P26209-019","H26209-04-03",11,2,688.698974609375
"P26209-019","H26209-04-03",13,2,688.698974609375
"P26209-019","H26209-04-03",8,2,688.698974609375
"P26209-019","H26209-04-03",16,2,688.698974609375
"P26209-019","H26209-04-03",18,2,688.698974609375
"P26209-019","H26209-04-03",99,2,688.698974609375
"P26209-019","H26209-04-03",17,2,688.698974609375
"P26209-019","H26209-04-03",12,2,688.698974609375
"P26209-019","H26209-04-03",15,2,688.698974609375
"P26209-019","H26209-04-03",19,2,688.698974609375
"P26209-021","H26209-04-04",6,2,688.698974609375
"P26209-021","H26209-04-04",1,2,688.698974609375
"P26209-021","H26209-04-04",2,2,688.698974609375
"P26209-021","H26209-04-04",17,2,688.698974609375
"P26209-021","H26209-04-04",99,2,688.698974609375
"P26209-021","H26209-04-04",8,2,688.698974609375
"P26209-021","H26209-04-04",16,1,688.698974609375
"P26209-021","H26209-04-04",19,2,688.698974609375
"P26209-021","H26209-04-04",12,2,688.698974609375
"P26209-021","H26209-04-04",15,2,688.698974609375
"P26209-021","H26209-04-04",14,2,688.698974609375
"P26209-021","H26209-04-04",11,2,688.698974609375
"P26209-021","H26209-04-04",7,2,688.698974609375
"P26209-021","H26209-04-04",13,2,688.698974609375
"P26209-021","H26209-04-04",18,2,688.698974609375
"P26306-007","H26306-04-01",7,2,3443.49438476563
"P26306-007","H26306-04-01",17,2,3443.49438476563
"P26306-007","H26306-04-01",6,2,3443.49438476563
"P26306-007","H26306-04-01",16,2,3443.49438476563
"P26306-007","H26306-04-01",1,2,3443.49438476563
"P26306-007","H26306-04-01",8,2,3443.49438476563
"P26306-007","H26306-04-01",15,2,3443.49438476563
"P26306-007","H26306-04-01",2,2,3443.49438476563
"P26306-007","H26306-04-01",18,2,3443.49438476563
"P26306-007","H26306-04-01",14,2,3443.49438476563
"P26306-007","H26306-04-01",12,2,3443.49438476563
"P26306-007","H26306-04-01",19,2,3443.49438476563
"P26306-007","H26306-04-01",13,2,3443.49438476563
"P26306-007","H26306-04-01",11,1,3443.49438476563
"P26306-007","H26306-04-01",99,2,3443.49438476563
"P26307-008","H26307-04-01",1,2,3443.49438476563
"P26307-008","H26307-04-01",16,2,3443.49438476563
"P26307-008","H26307-04-01",17,1,3443.49438476563
"P26307-008","H26307-04-01",13,2,3443.49438476563
"P26307-008","H26307-04-01",11,2,3443.49438476563
"P26307-008","H26307-04-01",19,2,3443.49438476563
"P26307-008","H26307-04-01",6,2,3443.49438476563
"P26307-008","H26307-04-01",2,2,3443.49438476563
"P26307-008","H26307-04-01",18,2,3443.49438476563
"P26307-008","H26307-04-01",99,2,3443.49438476563
"P26307-008","H26307-04-01",8,2,3443.49438476563
"P26307-008","H26307-04-01",15,2,3443.49438476563
"P26307-008","H26307-04-01",7,2,3443.49438476563
"P26307-008","H26307-04-01",12,2,3443.49438476563
"P26307-008","H26307-04-01",14,2,3443.49438476563
"P26416-008","H26416-04-01",17,2,3443.49487304688
"P26416-008","H26416-04-01",14,2,3443.49487304688
"P26416-008","H26416-04-01",7,2,3443.49487304688
"P26416-008","H26416-04-01",99,2,3443.49487304688
"P26416-008","H26416-04-01",18,2,3443.49487304688
"P26416-008","H26416-04-01",15,2,3443.49487304688
"P26416-008","H26416-04-01",16,1,3443.49487304688
"P26416-008","H26416-04-01",2,2,3443.49487304688
"P26416-008","H26416-04-01",13,2,3443.49487304688
"P26416-008","H26416-04-01",19,2,3443.49487304688
"P26416-008","H26416-04-01",1,2,3443.49487304688
"P26416-008","H26416-04-01",6,2,3443.49487304688
"P26416-008","H26416-04-01",8,2,3443.49487304688
"P26416-008","H26416-04-01",11,2,3443.49487304688
"P26416-008","H26416-04-01",12,2,3443.49487304688
"P27903-007","H27903-04-01",13,2,3443.49438476563
"P27903-007","H27903-04-01",18,2,3443.49438476563
"P27903-007","H27903-04-01",17,2,3443.49438476563
"P27903-007","H27903-04-01",15,2,3443.49438476563
"P27903-007","H27903-04-01",1,2,3443.49438476563
"P27903-007","H27903-04-01",6,2,3443.49438476563
"P27903-007","H27903-04-01",16,2,3443.49438476563
"P27903-007","H27903-04-01",19,2,3443.49438476563
"P27903-007","H27903-04-01",7,2,3443.49438476563
"P27903-007","H27903-04-01",14,2,3443.49438476563
"P27903-007","H27903-04-01",8,2,3443.49438476563
"P27903-007","H27903-04-01",99,2,3443.49438476563
"P27903-007","H27903-04-01",12,2,3443.49438476563
"P27903-007","H27903-04-01",11,2,3443.49438476563
"P27903-007","H27903-04-01",2,1,3443.49438476563
"P27905-006","H27905-04-01",8,1,3443.49438476563
"P27905-006","H27905-04-01",13,2,3443.49438476563
"P27905-006","H27905-04-01",18,2,3443.49438476563
"P27905-006","H27905-04-01",2,2,3443.49438476563
"P27905-006","H27905-04-01",19,2,3443.49438476563
"P27905-006","H27905-04-01",12,2,3443.49438476563
"P27905-006","H27905-04-01",1,2,3443.49438476563
"P27905-006","H27905-04-01",99,2,3443.49438476563
"P27905-006","H27905-04-01",7,2,3443.49438476563
"P27905-006","H27905-04-01",14,2,3443.49438476563
"P27905-006","H27905-04-01",11,2,3443.49438476563
"P27905-006","H27905-04-01",15,2,3443.49438476563
"P27905-006","H27905-04-01",16,2,3443.49438476563
"P27905-006","H27905-04-01",6,2,3443.49438476563
"P27905-006","H27905-04-01",17,2,3443.49438476563
"P27907-013","H27907-04-02",13,2,1721.74719238281
"P27907-013","H27907-04-02",18,2,1721.74719238281
"P27907-013","H27907-04-02",2,2,1721.74719238281
"P27907-013","H27907-04-02",17,2,1721.74719238281
"P27907-013","H27907-04-02",15,2,1721.74719238281
"P27907-013","H27907-04-02",11,2,1721.74719238281
"P27907-013","H27907-04-02",16,2,1721.74719238281
"P27907-013","H27907-04-02",8,1,1721.74719238281
"P27907-013","H27907-04-02",6,2,1721.74719238281
"P27907-013","H27907-04-02",12,2,1721.74719238281
"P27907-013","H27907-04-02",99,2,1721.74719238281
"P27907-013","H27907-04-02",1,2,1721.74719238281
"P27907-013","H27907-04-02",7,2,1721.74719238281
"P27907-013","H27907-04-02",19,2,1721.74719238281
"P27907-013","H27907-04-02",14,2,1721.74719238281
"P28107-008","H28107-04-01",18,2,3443.49438476563
"P28107-008","H28107-04-01",11,2,3443.49438476563
"P28107-008","H28107-04-01",17,2,3443.49438476563
"P28107-008","H28107-04-01",8,2,3443.49438476563
"P28107-008","H28107-04-01",2,2,3443.49438476563
"P28107-008","H28107-04-01",14,2,3443.49438476563
"P28107-008","H28107-04-01",16,2,3443.49438476563
"P28107-008","H28107-04-01",12,2,3443.49438476563
"P28107-008","H28107-04-01",19,2,3443.49438476563
"P28107-008","H28107-04-01",13,2,3443.49438476563
"P28107-008","H28107-04-01",6,2,3443.49438476563
"P28107-008","H28107-04-01",1,2,3443.49438476563
"P28107-008","H28107-04-01",15,2,3443.49438476563
"P28107-008","H28107-04-01",99,2,3443.49438476563
"P28107-008","H28107-04-01",7,2,3443.49438476563
"P28209-011","H28209-04-01",17,2,3443.49487304688
"P28209-011","H28209-04-01",99,2,3443.49487304688
"P28209-011","H28209-04-01",6,2,3443.49487304688
"P28209-011","H28209-04-01",8,2,3443.49487304688
"P28209-011","H28209-04-01",2,1,3443.49487304688
"P28209-011","H28209-04-01",11,2,3443.49487304688
"P28209-011","H28209-04-01",14,2,3443.49487304688
"P28209-011","H28209-04-01",18,2,3443.49487304688
"P28209-011","H28209-04-01",16,2,3443.49487304688
"P28209-011","H28209-04-01",1,1,3443.49487304688
"P28209-011","H28209-04-01",7,2,3443.49487304688
"P28209-011","H28209-04-01",13,2,3443.49487304688
"P28209-011","H28209-04-01",19,2,3443.49487304688
"P28209-011","H28209-04-01",12,2,3443.49487304688
"P28209-011","H28209-04-01",15,2,3443.49487304688
"P28508-010","H28508-04-01",6,2,2437.248046875
"P28508-010","H28508-04-01",19,2,2437.248046875
"P28508-010","H28508-04-01",7,2,2437.248046875
"P28508-010","H28508-04-01",13,2,2437.248046875
"P28508-010","H28508-04-01",11,2,2437.248046875
"P28508-010","H28508-04-01",17,2,2437.248046875
"P28508-010","H28508-04-01",15,2,2437.248046875
"P28508-010","H28508-04-01",8,2,2437.248046875
"P28508-010","H28508-04-01",1,2,2437.248046875
"P28508-010","H28508-04-01",18,2,2437.248046875
"P28508-010","H28508-04-01",14,2,2437.248046875
"P28508-010","H28508-04-01",16,2,2437.248046875
"P28508-010","H28508-04-01",2,2,2437.248046875
"P28508-010","H28508-04-01",99,2,2437.248046875
"P28508-010","H28508-04-01",12,2,2437.248046875
"P28511-007","H28511-04-01",8,2,1218.6240234375
"P28511-007","H28511-04-01",7,2,1218.6240234375
"P28511-007","H28511-04-01",15,2,1218.6240234375
"P28511-007","H28511-04-01",19,2,1218.6240234375
"P28511-007","H28511-04-01",16,2,1218.6240234375
"P28511-007","H28511-04-01",99,2,1218.6240234375
"P28511-007","H28511-04-01",13,2,1218.6240234375
"P28511-007","H28511-04-01",1,2,1218.6240234375
"P28511-007","H28511-04-01",17,2,1218.6240234375
"P28511-007","H28511-04-01",18,2,1218.6240234375
"P28511-007","H28511-04-01",12,2,1218.6240234375
"P28511-007","H28511-04-01",2,1,1218.6240234375
"P28511-007","H28511-04-01",11,2,1218.6240234375
"P28511-007","H28511-04-01",14,2,1218.6240234375
"P28511-007","H28511-04-01",6,2,1218.6240234375
"P29507-006","H29507-04-01",1,2,2437.248046875
"P29507-006","H29507-04-01",8,2,2437.248046875
"P29507-006","H29507-04-01",18,2,2437.248046875
"P29507-006","H29507-04-01",14,2,2437.248046875
"P29507-006","H29507-04-01",19,2,2437.248046875
"P29507-006","H29507-04-01",17,2,2437.248046875
"P29507-006","H29507-04-01",16,2,2437.248046875
"P29507-006","H29507-04-01",7,2,2437.248046875
"P29507-006","H29507-04-01",11,2,2437.248046875
"P29507-006","H29507-04-01",2,2,2437.248046875
"P29507-006","H29507-04-01",13,2,2437.248046875
"P29507-006","H29507-04-01",99,2,2437.248046875
"P29507-006","H29507-04-01",12,2,2437.248046875
"P29507-006","H29507-04-01",6,1,2437.248046875
"P29507-006","H29507-04-01",15,2,2437.248046875
"P29603-008","H29603-04-02",18,2,1218.6240234375
"P29603-008","H29603-04-02",7,2,1218.6240234375
"P29603-008","H29603-04-02",14,2,1218.6240234375
"P29603-008","H29603-04-02",17,2,1218.6240234375
"P29603-008","H29603-04-02",11,2,1218.6240234375
"P29603-008","H29603-04-02",19,2,1218.6240234375
"P29603-008","H29603-04-02",8,1,1218.6240234375
"P29603-008","H29603-04-02",16,2,1218.6240234375
"P29603-008","H29603-04-02",12,2,1218.6240234375
"P29603-008","H29603-04-02",15,2,1218.6240234375
"P29603-008","H29603-04-02",1,2,1218.6240234375
"P29603-008","H29603-04-02",13,2,1218.6240234375
"P29603-008","H29603-04-02",6,2,1218.6240234375
"P29603-008","H29603-04-02",2,2,1218.6240234375
"P29603-008","H29603-04-02",99,2,1218.6240234375
"P29701-006","H29701-04-01",15,2,2437.24829101563
"P29701-006","H29701-04-01",17,2,2437.24829101563
"P29701-006","H29701-04-01",11,2,2437.24829101563
"P29701-006","H29701-04-01",2,2,2437.24829101563
"P29701-006","H29701-04-01",19,2,2437.24829101563
"P29701-006","H29701-04-01",18,2,2437.24829101563
"P29701-006","H29701-04-01",99,2,2437.24829101563
"P29701-006","H29701-04-01",7,2,2437.24829101563
"P29701-006","H29701-04-01",1,2,2437.24829101563
"P29701-006","H29701-04-01",12,2,2437.24829101563
"P29701-006","H29701-04-01",6,2,2437.24829101563
"P29701-006","H29701-04-01",16,2,2437.24829101563
"P29701-006","H29701-04-01",8,1,2437.24829101563
"P29701-006","H29701-04-01",14,2,2437.24829101563
"P29701-006","H29701-04-01",13,2,2437.24829101563
"P29709-011","H29709-04-01",6,2,1218.62414550781
"P29709-011","H29709-04-01",7,2,1218.62414550781
"P29709-011","H29709-04-01",11,2,1218.62414550781
"P29709-011","H29709-04-01",16,1,1218.62414550781
"P29709-011","H29709-04-01",1,2,1218.62414550781
"P29709-011","H29709-04-01",19,2,1218.62414550781
"P29709-011","H29709-04-01",99,2,1218.62414550781
"P29709-011","H29709-04-01",8,1,1218.62414550781
"P29709-011","H29709-04-01",14,2,1218.62414550781
"P29709-011","H29709-04-01",17,2,1218.62414550781
"P29709-011","H29709-04-01",12,2,1218.62414550781
"P29709-011","H29709-04-01",13,2,1218.62414550781
"P29709-011","H29709-04-01",15,2,1218.62414550781
"P29709-011","H29709-04-01",18,2,1218.62414550781
"P29709-011","H29709-04-01",2,2,1218.62414550781
"P29801-013","H29801-04-01",2,2,2437.248046875
"P29801-013","H29801-04-01",18,2,2437.248046875
"P29801-013","H29801-04-01",19,2,2437.248046875
"P29801-013","H29801-04-01",7,2,2437.248046875
"P29801-013","H29801-04-01",8,1,2437.248046875
"P29801-013","H29801-04-01",11,2,2437.248046875
"P29801-013","H29801-04-01",17,2,2437.248046875
"P29801-013","H29801-04-01",99,2,2437.248046875
"P29801-013","H29801-04-01",15,2,2437.248046875
"P29801-013","H29801-04-01",16,2,2437.248046875
"P29801-013","H29801-04-01",1,2,2437.248046875
"P29801-013","H29801-04-01",14,2,2437.248046875
"P29801-013","H29801-04-01",13,2,2437.248046875
"P29801-013","H29801-04-01",12,2,2437.248046875
"P29801-013","H29801-04-01",6,2,2437.248046875
"P29803-009","H29803-04-02",2,2,1218.6240234375
"P29803-009","H29803-04-02",7,2,1218.6240234375
"P29803-009","H29803-04-02",13,2,1218.6240234375
"P29803-009","H29803-04-02",16,2,1218.6240234375
"P29803-009","H29803-04-02",18,2,1218.6240234375
"P29803-009","H29803-04-02",11,2,1218.6240234375
"P29803-009","H29803-04-02",12,2,1218.6240234375
"P29803-009","H29803-04-02",14,2,1218.6240234375
"P29803-009","H29803-04-02",99,2,1218.6240234375
"P29803-009","H29803-04-02",1,2,1218.6240234375
"P29803-009","H29803-04-02",15,2,1218.6240234375
"P29803-009","H29803-04-02",8,1,1218.6240234375
"P29803-009","H29803-04-02",19,2,1218.6240234375
"P29803-009","H29803-04-02",6,2,1218.6240234375
"P29803-009","H29803-04-02",17,2,1218.6240234375
"P29902-036","H29902-04-06",16,2,406.207977294922
"P29902-036","H29902-04-06",8,2,406.207977294922
"P29902-036","H29902-04-06",15,2,406.207977294922
"P29902-036","H29902-04-06",99,2,406.207977294922
"P29902-036","H29902-04-06",19,2,406.207977294922
"P29902-036","H29902-04-06",18,2,406.207977294922
"P29902-036","H29902-04-06",12,2,406.207977294922
"P29902-036","H29902-04-06",7,2,406.207977294922
"P29902-036","H29902-04-06",17,2,406.207977294922
"P29902-036","H29902-04-06",6,2,406.207977294922
"P29902-036","H29902-04-06",2,1,406.207977294922
"P29902-036","H29902-04-06",1,2,406.207977294922
"P29902-036","H29902-04-06",14,2,406.207977294922
"P29902-036","H29902-04-06",13,2,406.207977294922
"P29902-036","H29902-04-06",11,2,406.207977294922
"P29904-007","H29904-04-01",18,2,2437.248046875
"P29904-007","H29904-04-01",12,2,2437.248046875
"P29904-007","H29904-04-01",14,2,2437.248046875
"P29904-007","H29904-04-01",2,2,2437.248046875
"P29904-007","H29904-04-01",8,2,2437.248046875
"P29904-007","H29904-04-01",17,2,2437.248046875
"P29904-007","H29904-04-01",6,2,2437.248046875
"P29904-007","H29904-04-01",15,2,2437.248046875
"P29904-007","H29904-04-01",19,2,2437.248046875
"P29904-007","H29904-04-01",1,2,2437.248046875
"P29904-007","H29904-04-01",16,2,2437.248046875
"P29904-007","H29904-04-01",7,2,2437.248046875
"P29904-007","H29904-04-01",99,2,2437.248046875
"P29904-007","H29904-04-01",13,2,2437.248046875
"P29904-007","H29904-04-01",11,2,2437.248046875
"P30010-015","H30010-04-01",99,2,2437.248046875
"P30010-015","H30010-04-01",14,2,2437.248046875
"P30010-015","H30010-04-01",1,2,2437.248046875
"P30010-015","H30010-04-01",19,2,2437.248046875
"P30010-015","H30010-04-01",11,2,2437.248046875
"P30010-015","H30010-04-01",17,2,2437.248046875
"P30010-015","H30010-04-01",2,2,2437.248046875
"P30010-015","H30010-04-01",15,2,2437.248046875
"P30010-015","H30010-04-01",8,1,2437.248046875
"P30010-015","H30010-04-01",7,2,2437.248046875
"P30010-015","H30010-04-01",16,2,2437.248046875
"P30010-015","H30010-04-01",13,2,2437.248046875
"P30010-015","H30010-04-01",18,2,2437.248046875
"P30010-015","H30010-04-01",6,2,2437.248046875
"P30010-015","H30010-04-01",12,2,2437.248046875
"P30309-023","H30309-04-02",99,2,812.415954589844
"P30309-023","H30309-04-02",19,2,812.415954589844
"P30309-023","H30309-04-02",16,2,812.415954589844
"P30309-023","H30309-04-02",1,2,812.415954589844
"P30309-023","H30309-04-02",17,2,812.415954589844
"P30309-023","H30309-04-02",12,2,812.415954589844
"P30309-023","H30309-04-02",8,1,812.415954589844
"P30309-023","H30309-04-02",13,2,812.415954589844
"P30309-023","H30309-04-02",7,2,812.415954589844
"P30309-023","H30309-04-02",14,2,812.415954589844
"P30309-023","H30309-04-02",2,2,812.415954589844
"P30309-023","H30309-04-02",15,2,812.415954589844
"P30309-023","H30309-04-02",18,2,812.415954589844
"P30309-023","H30309-04-02",11,2,812.415954589844
"P30309-023","H30309-04-02",6,2,812.415954589844
"P30409-007","H30409-04-01",1,2,2437.248046875
"P30409-007","H30409-04-01",18,2,2437.248046875
"P30409-007","H30409-04-01",13,2,2437.248046875
"P30409-007","H30409-04-01",8,1,2437.248046875
"P30409-007","H30409-04-01",99,2,2437.248046875
"P30409-007","H30409-04-01",11,2,2437.248046875
"P30409-007","H30409-04-01",19,2,2437.248046875
"P30409-007","H30409-04-01",2,2,2437.248046875
"P30409-007","H30409-04-01",14,2,2437.248046875
"P30409-007","H30409-04-01",6,2,2437.248046875
"P30409-007","H30409-04-01",12,2,2437.248046875
"P30409-007","H30409-04-01",17,2,2437.248046875
"P30409-007","H30409-04-01",15,2,2437.248046875
"P30409-007","H30409-04-01",16,2,2437.248046875
"P30409-007","H30409-04-01",7,2,2437.248046875
"P30605-005","H30605-04-02",17,2,812.416076660156
"P30605-005","H30605-04-02",7,2,812.416076660156
"P30605-005","H30605-04-02",14,2,812.416076660156
"P30605-005","H30605-04-02",12,2,812.416076660156
"P30605-005","H30605-04-02",2,2,812.416076660156
"P30605-005","H30605-04-02",19,2,812.416076660156
"P30605-005","H30605-04-02",99,2,812.416076660156
"P30605-005","H30605-04-02",18,2,812.416076660156
"P30605-005","H30605-04-02",6,2,812.416076660156
"P30605-005","H30605-04-02",11,2,812.416076660156
"P30605-005","H30605-04-02",16,2,812.416076660156
"P30605-005","H30605-04-02",13,2,812.416076660156
"P30605-005","H30605-04-02",15,2,812.416076660156
"P30605-005","H30605-04-02",8,1,812.416076660156
"P30605-005","H30605-04-02",1,2,812.416076660156
"P30608-008","H30608-04-01",6,2,2437.24829101563
"P30608-008","H30608-04-01",2,1,2437.24829101563
"P30608-008","H30608-04-01",1,2,2437.24829101563
"P30608-008","H30608-04-01",15,2,2437.24829101563
"P30608-008","H30608-04-01",16,2,2437.24829101563
"P30608-008","H30608-04-01",8,2,2437.24829101563
"P30608-008","H30608-04-01",11,2,2437.24829101563
"P30608-008","H30608-04-01",12,2,2437.24829101563
