"HHID","PID","h6q18","h6q18_1","wgt_X"
"H25902-04-01","P25902-007",10,,2437.24829101563
"H25902-04-01","P25902-007",9,,2437.24829101563
"H25902-04-01","P25902-007",2,,2437.24829101563
"H25902-04-01","P25902-005",1,,2437.24829101563
"H25903-04-02","P25903-030",8,,487.449645996094
"H25903-04-02","P25903-030",2,,487.449645996094
"H25903-04-02","P25903-028",9,,487.449645996094
"H25903-04-02","P25903-029",9,,487.449645996094
"H25903-04-02","P25903-030",10,,487.449645996094
"H25903-04-02","P25903-029",2,,487.449645996094
"H25903-04-02","P25903-028",10,,487.449645996094
"H25903-04-02","P25903-029",10,,487.449645996094
"H25903-04-02","P25903-028",8,,487.449645996094
"H25903-04-02","P25903-028",2,,487.449645996094
"H25903-04-02","P25903-030",1,,487.449645996094
"H25903-04-02","P25903-030",9,,487.449645996094
"H25903-04-02","P25903-028",1,,487.449645996094
"H25903-04-02","P25903-029",1,,487.449645996094
"H25903-04-02","P25903-029",8,,487.449645996094
"H25905-04-01","P25905-007",8,,2437.24829101563
"H25905-04-01","P25905-007",9,,2437.24829101563
"H25905-04-01","P25905-007",1,,2437.24829101563
"H25905-04-01","P25905-007",2,,2437.24829101563
"H25905-04-01","P25905-007",10,,2437.24829101563
"H25909-04-01","P25909-010",10,,2437.24829101563
"H25909-04-01","P25909-010",1,,2437.24829101563
"H25909-04-01","P25909-010",9,,2437.24829101563
"H25909-04-01","P25909-010",2,,2437.24829101563
"H25909-04-01","P25909-010",8,,2437.24829101563
"H25910-04-03","P25910-004",9,,812.416076660156
"H25910-04-03","P25910-017",9,,812.416076660156
"H25910-04-03","P25910-017",8,,812.416076660156
"H25910-04-03","P25910-017",2,,812.416076660156
"H25910-04-03","P25910-004",8,,812.416076660156
"H25910-04-03","P25910-017",1,,812.416076660156
"H25910-04-03","P25910-004",2,,812.416076660156
"H25910-04-03","P25910-004",1,,812.416076660156
"H25910-04-03","P25910-004",10,,812.416076660156
"H25910-04-03","P25910-017",10,,812.416076660156
"H26009-04-01","P26009-015",1,,573.915710449219
"H26009-04-01","P26009-015",2,,573.915710449219
"H26009-04-01","P26009-015",9,,573.915710449219
"H26009-04-01","P26009-015",8,,573.915710449219
"H26009-04-01","P26009-015",10,,573.915710449219
"H26009-04-02","P26009-018",1,,573.915710449219
"H26009-04-02","P26009-018",10,,573.915710449219
"H26009-04-02","P26009-018",2,,573.915710449219
"H26009-04-02","P26009-018",8,,573.915710449219
"H26009-04-02","P26009-018",9,,573.915710449219
"H26009-04-03","P26009-003",2,,573.915710449219
"H26009-04-03","P26009-003",9,,573.915710449219
"H26009-04-03","P26009-003",10,,573.915710449219
"H26009-04-03","P26009-003",8,,573.915710449219
"H26009-04-03","P26009-003",1,,573.915710449219
"H26009-04-04","P26009-022",8,,573.915710449219
"H26009-04-04","P26009-022",1,,573.915710449219
"H26009-04-04","P26009-022",10,,573.915710449219
"H26009-04-04","P26009-022",9,,573.915710449219
"H26009-04-04","P26009-022",2,,573.915710449219
"H26009-04-05","P26009-026",1,,573.915710449219
"H26009-04-05","P26009-026",2,,573.915710449219
"H26009-04-05","P26009-026",9,,573.915710449219
"H26009-04-05","P26009-026",10,,573.915710449219
"H26009-04-05","P26009-026",8,,573.915710449219
"H26012-04-01","P26012-009",10,,3443.49438476563
"H26012-04-01","P26012-014",8,,3443.49438476563
"H26012-04-01","P26012-009",8,,3443.49438476563
"H26012-04-01","P26012-009",1,,3443.49438476563
"H26012-04-01","P26012-009",9,,3443.49438476563
"H26012-04-01","P26012-014",9,,3443.49438476563
"H26012-04-01","P26012-009",2,,3443.49438476563
"H26012-04-01","P26012-014",1,,3443.49438476563
"H26012-04-01","P26012-014",2,,3443.49438476563
"H26012-04-01","P26012-014",10,,3443.49438476563
"H26106-04-02","P26106-010",9,,1721.74743652344
"H26106-04-02","P26106-010",3,,1721.74743652344
"H26106-04-02","P26106-010",1,,1721.74743652344
"H26106-04-02","P26106-010",10,,1721.74743652344
"H26106-04-02","P26106-010",2,,1721.74743652344
"H26106-04-02","P26106-010",8,,1721.74743652344
"H26107-04-01","P26107-006",9,,3443.49487304688
"H26107-04-01","P26107-006",8,,3443.49487304688
"H26107-04-01","P26107-006",2,,3443.49487304688
"H26107-04-01","P26107-006",3,,3443.49487304688
"H26107-04-01","P26107-006",10,,3443.49487304688
"H26107-04-01","P26107-006",1,,3443.49487304688
"H26109-04-01","P26109-005",1,,3443.49487304688
"H26109-04-01","P26109-005",10,,3443.49487304688
"H26109-04-01","P26109-005",3,,3443.49487304688
"H26109-04-01","P26109-005",8,,3443.49487304688
"H26109-04-01","P26109-005",9,,3443.49487304688
"H26109-04-01","P26109-005",2,,3443.49487304688
"H26111-04-01","P26111-008",10,,3443.49487304688
"H26111-04-01","P26111-008",8,,3443.49487304688
"H26111-04-01","P26111-008",2,,3443.49487304688
"H26111-04-01","P26111-008",9,,3443.49487304688
"H26111-04-01","P26111-008",1,,3443.49487304688
"H26201-04-01","P26201-019",1,,1721.74743652344
"H26201-04-01","P26201-019",10,,1721.74743652344
"H26201-04-01","P26201-019",8,,1721.74743652344
"H26201-04-01","P26201-019",9,,1721.74743652344
"H26201-04-01","P26201-019",2,,1721.74743652344
"H26203-04-01","P26203-015",2,,1721.74743652344
"H26203-04-01","P26203-015",8,,1721.74743652344
"H26203-04-01","P26203-015",1,,1721.74743652344
"H26203-04-01","P26203-015",9,,1721.74743652344
"H26203-04-01","P26203-015",10,,1721.74743652344
"H26203-04-02","P26203-018",2,,1721.74743652344
"H26203-04-02","P26203-019",10,,1721.74743652344
"H26203-04-02","P26203-019",9,,1721.74743652344
"H26203-04-02","P26203-019",1,,1721.74743652344
"H26203-04-02","P26203-019",2,,1721.74743652344
"H26203-04-02","P26203-018",1,,1721.74743652344
"H26203-04-02","P26203-018",10,,1721.74743652344
"H26203-04-02","P26203-018",9,,1721.74743652344
"H26203-04-02","P26203-018",8,,1721.74743652344
"H26203-04-02","P26203-019",8,,1721.74743652344
"H26204-04-01","P26204-004",9,,3443.49487304688
"H26204-04-01","P26204-004",2,,3443.49487304688
"H26204-04-01","P26204-004",1,,3443.49487304688
"H26204-04-01","P26204-004",10,,3443.49487304688
"H26204-04-01","P26204-004",8,,3443.49487304688
"H26206-04-01","P26206-014",9,,1721.74743652344
"H26206-04-01","P26206-013",8,,1721.74743652344
"H26206-04-01","P26206-014",8,,1721.74743652344
"H26206-04-01","P26206-014",2,,1721.74743652344
"H26206-04-01","P26206-014",1,,1721.74743652344
"H26206-04-01","P26206-013",1,,1721.74743652344
"H26206-04-01","P26206-013",2,,1721.74743652344
"H26206-04-01","P26206-013",10,,1721.74743652344
"H26206-04-01","P26206-013",9,,1721.74743652344
"H26206-04-01","P26206-014",10,,1721.74743652344
"H26206-04-02","P26206-017",10,,1721.74743652344
"H26206-04-02","P26206-016",9,,1721.74743652344
"H26206-04-02","P26206-016",1,,1721.74743652344
"H26206-04-02","P26206-017",1,,1721.74743652344
"H26206-04-02","P26206-017",8,,1721.74743652344
"H26206-04-02","P26206-017",9,,1721.74743652344
"H26206-04-02","P26206-017",2,,1721.74743652344
"H26206-04-02","P26206-016",8,,1721.74743652344
"H26206-04-02","P26206-016",2,,1721.74743652344
"H26206-04-02","P26206-016",10,,1721.74743652344
"H26209-04-02","P26209-017",9,,688.698974609375
"H26209-04-02","P26209-017",2,,688.698974609375
"H26209-04-02","P26209-017",8,,688.698974609375
"H26209-04-02","P26209-017",10,,688.698974609375
"H26209-04-02","P26209-017",1,,688.698974609375
"H26209-04-03","P26209-019",10,,688.698974609375
"H26209-04-03","P26209-019",2,,688.698974609375
"H26209-04-03","P26209-019",9,,688.698974609375
"H26209-04-03","P26209-019",1,,688.698974609375
"H26209-04-03","P26209-019",8,,688.698974609375
"H26209-04-04","P26209-021",1,,688.698974609375
"H26209-04-04","P26209-021",9,,688.698974609375
"H26209-04-04","P26209-021",10,,688.698974609375
"H26209-04-04","P26209-021",2,,688.698974609375
"H26209-04-04","P26209-021",8,,688.698974609375
"H26209-04-05","P26209-023",9,,688.698974609375
"H26209-04-05","P26209-023",10,,688.698974609375
"H26209-04-05","P26209-023",8,,688.698974609375
"H26209-04-05","P26209-023",1,,688.698974609375
"H26209-04-05","P26209-023",2,,688.698974609375
"H26305-04-01","P26305-014",10,,3443.49438476563
"H26305-04-01","P26305-014",1,,3443.49438476563
"H26305-04-01","P26305-014",2,,3443.49438476563
"H26305-04-01","P26305-014",9,,3443.49438476563
"H26305-04-01","P26305-014",8,,3443.49438476563
"H26305-04-01","P26305-014",3,,3443.49438476563
"H26306-04-01","P26306-007",10,,3443.49438476563
"H26306-04-01","P26306-007",3,,3443.49438476563
"H26306-04-01","P26306-007",9,,3443.49438476563
"H26306-04-01","P26306-007",2,,3443.49438476563
"H26306-04-01","P26306-007",1,,3443.49438476563
"H26306-04-01","P26306-007",8,,3443.49438476563
"H26307-04-01","P26307-007",2,,3443.49438476563
"H26307-04-01","P26307-008",8,,3443.49438476563
"H26307-04-01","P26307-005",8,,3443.49438476563
"H26307-04-01","P26307-007",10,,3443.49438476563
"H26307-04-01","P26307-005",9,,3443.49438476563
"H26307-04-01","P26307-008",9,,3443.49438476563
"H26307-04-01","P26307-008",2,,3443.49438476563
"H26307-04-01","P26307-005",2,,3443.49438476563
"H26307-04-01","P26307-007",9,,3443.49438476563
"H26307-04-01","P26307-008",1,,3443.49438476563
"H26307-04-01","P26307-005",1,,3443.49438476563
"H26307-04-01","P26307-005",10,,3443.49438476563
"H26307-04-01","P26307-008",10,,3443.49438476563
"H26307-04-01","P26307-007",1,,3443.49438476563
"H26307-04-01","P26307-007",8,,3443.49438476563
"H26308-04-01","P26308-006",9,,3443.49438476563
"H26308-04-01","P26308-005",10,,3443.49438476563
"H26308-04-01","P26308-006",1,,3443.49438476563
"H26308-04-01","P26308-005",1,,3443.49438476563
"H26308-04-01","P26308-006",3,,3443.49438476563
"H26308-04-01","P26308-005",9,,3443.49438476563
"H26308-04-01","P26308-005",3,,3443.49438476563
"H26308-04-01","P26308-006",8,,3443.49438476563
"H26308-04-01","P26308-005",2,,3443.49438476563
"H26308-04-01","P26308-005",8,,3443.49438476563
"H26308-04-01","P26308-006",10,,3443.49438476563
"H26308-04-01","P26308-006",2,,3443.49438476563
"H26309-04-01","P26309-005",1,,3443.49438476563
"H26309-04-01","P26309-005",8,,3443.49438476563
"H26309-04-01","P26309-005",2,,3443.49438476563
"H26309-04-01","P26309-005",10,,3443.49438476563
"H26309-04-01","P26309-005",9,,3443.49438476563
"H26311-04-01","P26311-007",1,,3443.49438476563
"H26311-04-01","P26311-006",9,,3443.49438476563
"H26311-04-01","P26311-007",9,,3443.49438476563
"H26311-04-01","P26311-006",2,,3443.49438476563
"H26311-04-01","P26311-007",2,,3443.49438476563
"H26311-04-01","P26311-007",10,,3443.49438476563
"H26311-04-01","P26311-006",1,,3443.49438476563
"H26311-04-01","P26311-006",8,,3443.49438476563
"H26311-04-01","P26311-007",8,,3443.49438476563
"H26311-04-01","P26311-006",10,,3443.49438476563
"H26405-04-01","P26405-006",10,,3443.49487304688
"H26405-04-01","P26405-006",9,,3443.49487304688
"H26405-04-01","P26405-006",1,,3443.49487304688
"H26405-04-01","P26405-006",8,,3443.49487304688
"H26405-04-01","P26405-006",2,,3443.49487304688
"H26406-04-01","P26406-010",9,,3443.49487304688
"H26406-04-01","P26406-010",10,,3443.49487304688
"H26406-04-01","P26406-010",1,,3443.49487304688
"H26406-04-01","P26406-010",2,,3443.49487304688
"H26406-04-01","P26406-010",8,,3443.49487304688
"H26411-04-01","P26411-026",2,,860.873718261719
"H26411-04-01","P26411-025",10,,860.873718261719
"H26411-04-01","P26411-025",1,,860.873718261719
"H26411-04-01","P26411-026",1,,860.873718261719
"H26411-04-01","P26411-025",9,,860.873718261719
"H26411-04-01","P26411-026",10,,860.873718261719
"H26411-04-01","P26411-026",8,,860.873718261719
"H26411-04-01","P26411-026",9,,860.873718261719
"H26411-04-01","P26411-025",8,,860.873718261719
"H26411-04-01","P26411-025",2,,860.873718261719
"H26411-04-03","P26411-027",8,,860.873718261719
"H26411-04-03","P26411-027",9,,860.873718261719
"H26411-04-03","P26411-027",2,,860.873718261719
"H26411-04-03","P26411-027",1,,860.873718261719
"H26411-04-03","P26411-016",9,,860.873718261719
"H26411-04-03","P26411-016",1,,860.873718261719
"H26411-04-03","P26411-027",10,,860.873718261719
"H26411-04-03","P26411-016",10,,860.873718261719
"H26411-04-03","P26411-016",2,,860.873718261719
"H26411-04-03","P26411-016",8,,860.873718261719
"H26411-04-04","P26411-011",9,,860.873718261719
"H26411-04-04","P26411-011",1,,860.873718261719
"H26411-04-04","P26411-011",10,,860.873718261719
"H26411-04-04","P26411-011",2,,860.873718261719
"H26411-04-04","P26411-011",8,,860.873718261719
"H26416-04-01","P26416-008",1,,3443.49487304688
"H26416-04-01","P26416-008",9,,3443.49487304688
"H26416-04-01","P26416-008",8,,3443.49487304688
"H26416-04-01","P26416-008",10,,3443.49487304688
"H26416-04-01","P26416-008",2,,3443.49487304688
"H26503-04-01","P26503-006",2,,2437.248046875
"H26503-04-01","P26503-005",8,,2437.248046875
"H26503-04-01","P26503-005",2,,2437.248046875
"H26503-04-01","P26503-006",10,,2437.248046875
"H26503-04-01","P26503-005",1,,2437.248046875
"H26503-04-01","P26503-005",10,,2437.248046875
"H26503-04-01","P26503-006",9,,2437.248046875
"H26503-04-01","P26503-005",9,,2437.248046875
"H26503-04-01","P26503-006",8,,2437.248046875
"H26503-04-01","P26503-006",1,,2437.248046875
"H26505-04-01","P26505-005",9,,2437.248046875
"H26505-04-01","P26505-005",1,,2437.248046875
"H26505-04-01","P26505-005",2,,2437.248046875
"H26505-04-01","P26505-005",10,,2437.248046875
"H26505-04-01","P26505-005",8,,2437.248046875
"H26506-04-01","P26506-007",8,,2437.248046875
"H26506-04-01","P26506-007",9,,2437.248046875
"H26506-04-01","P26506-007",2,,2437.248046875
"H26506-04-01","P26506-007",1,,2437.248046875
"H26506-04-01","P26506-007",10,,2437.248046875
"H26507-04-01","P26507-011",8,,2437.248046875
"H26507-04-01","P26507-011",10,,2437.248046875
"H26507-04-01","P26507-011",1,,2437.248046875
"H26507-04-01","P26507-011",2,,2437.248046875
"H26507-04-01","P26507-011",9,,2437.248046875
"H26509-04-01","P26509-016",9,,2437.248046875
"H26509-04-01","P26509-016",8,,2437.248046875
"H26509-04-01","P26509-016",10,,2437.248046875
"H26509-04-01","P26509-016",2,,2437.248046875
"H26509-04-01","P26509-016",1,,2437.248046875
"H26602-04-01","P26602-006",10,,1218.6240234375
"H26602-04-01","P26602-006",1,,1218.6240234375
"H26602-04-01","P26602-006",8,,1218.6240234375
"H26602-04-01","P26602-006",9,,1218.6240234375
"H26602-04-01","P26602-006",2,,1218.6240234375
"H26602-04-02","P26602-009",2,,1218.6240234375
"H26602-04-02","P26602-009",10,,1218.6240234375
"H26602-04-02","P26602-009",1,,1218.6240234375
"H26602-04-02","P26602-008",1,,1218.6240234375
"H26602-04-02","P26602-009",8,,1218.6240234375
"H26602-04-02","P26602-009",9,,1218.6240234375
"H26602-04-02","P26602-008",8,,1218.6240234375
"H26602-04-02","P26602-008",2,,1218.6240234375
"H26602-04-02","P26602-008",9,,1218.6240234375
"H26602-04-02","P26602-008",10,,1218.6240234375
"H26603-04-01","P26603-014",9,,812.415954589844
"H26603-04-01","P26603-014",2,,812.415954589844
"H26603-04-01","P26603-014",10,,812.415954589844
"H26603-04-01","P26603-014",8,,812.415954589844
"H26603-04-01","P26603-014",1,,812.415954589844
"H26603-04-02","P26603-013",1,,812.415954589844
"H26603-04-02","P26603-013",2,,812.415954589844
"H26603-04-02","P26603-013",10,,812.415954589844
"H26603-04-02","P26603-013",9,,812.415954589844
"H26603-04-02","P26603-013",8,,812.415954589844
"H26605-04-01","P26605-008",9,,2437.248046875
"H26605-04-01","P26605-008",10,,2437.248046875
"H26605-04-01","P26605-008",8,,2437.248046875
"H26605-04-01","P26605-009",8,,2437.248046875
"H26605-04-01","P26605-008",2,,2437.248046875
"H26605-04-01","P26605-008",1,,2437.248046875
"H26605-04-01","P26605-009",10,,2437.248046875
"H26605-04-01","P26605-009",1,,2437.248046875
"H26605-04-01","P26605-009",9,,2437.248046875
"H26605-04-01","P26605-009",2,,2437.248046875
"H26607-04-01","P26607-006",10,,2437.248046875
"H26607-04-01","P26607-006",8,,2437.248046875
"H26607-04-01","P26607-006",1,,2437.248046875
"H26607-04-01","P26607-006",2,,2437.248046875
"H26607-04-01","P26607-006",9,,2437.248046875
"H26610-04-01","P26610-018",1,,2437.248046875
"H26610-04-01","P26610-018",8,,2437.248046875
"H26610-04-01","P26610-018",2,,2437.248046875
"H26610-04-01","P26610-018",9,,2437.248046875
"H26610-04-01","P26610-018",10,,2437.248046875
"H27004-04-01","P27004-010",8,,3443.49438476563
"H27004-04-01","P27004-011",10,,3443.49438476563
"H27004-04-01","P27004-011",8,,3443.49438476563
"H27004-04-01","P27004-010",10,,3443.49438476563
"H27004-04-01","P27004-010",2,,3443.49438476563
"H27004-04-01","P27004-011",1,,3443.49438476563
"H27004-04-01","P27004-011",9,,3443.49438476563
"H27004-04-01","P27004-010",1,,3443.49438476563
"H27004-04-01","P27004-010",9,,3443.49438476563
"H27004-04-01","P27004-011",2,,3443.49438476563
"H27006-04-01","P27006-009",2,,1721.74719238281
"H27006-04-01","P27006-009",1,,1721.74719238281
"H27006-04-01","P27006-009",9,,1721.74719238281
"H27006-04-01","P27006-005",1,,1721.74719238281
"H27006-04-01","P27006-009",10,,1721.74719238281
"H27006-04-01","P27006-005",8,,1721.74719238281
"H27006-04-01","P27006-005",10,,1721.74719238281
"H27006-04-01","P27006-009",8,,1721.74719238281
"H27006-04-01","P27006-005",9,,1721.74719238281
"H27006-04-01","P27006-009",3,,1721.74719238281
"H27006-04-01","P27006-005",2,,1721.74719238281
"H27006-04-02","P27006-012",2,,1721.74719238281
"H27006-04-02","P27006-012",10,,1721.74719238281
"H27006-04-02","P27006-012",9,,1721.74719238281
"H27006-04-02","P27006-012",1,,1721.74719238281
"H27006-04-02","P27006-012",8,,1721.74719238281
"H27008-04-01","P27008-009",3,,3443.49438476563
"H27008-04-01","P27008-011",10,,3443.49438476563
"H27008-04-01","P27008-009",2,,3443.49438476563
"H27008-04-01","P27008-009",1,,3443.49438476563
"H27008-04-01","P27008-011",3,,3443.49438476563
"H27008-04-01","P27008-011",9,,3443.49438476563
"H27008-04-01","P27008-011",1,,3443.49438476563
"H27008-04-01","P27008-011",2,,3443.49438476563
"H27008-04-01","P27008-011",8,,3443.49438476563
"H27102-04-01","P27102-007",8,,3443.49438476563
"H27102-04-01","P27102-007",1,,3443.49438476563
"H27102-04-01","P27102-007",2,,3443.49438476563
"H27102-04-01","P27102-007",10,,3443.49438476563
"H27102-04-01","P27102-007",9,,3443.49438476563
"H27103-04-01","P27103-005",1,,3443.49438476563
"H27103-04-01","P27103-005",2,,3443.49438476563
"H27103-04-01","P27103-005",10,,3443.49438476563
"H27103-04-01","P27103-005",8,,3443.49438476563
"H27103-04-01","P27103-005",9,,3443.49438476563
"H27108-04-01","P27108-008",9,,3443.49438476563
"H27108-04-01","P27108-008",8,,3443.49438476563
"H27108-04-01","P27108-008",2,,3443.49438476563
"H27108-04-01","P27108-008",1,,3443.49438476563
"H27108-04-01","P27108-008",10,,3443.49438476563
