"HHID","parcelID","plotID","a3aq3_1","a3aq3_2","a3aq3_3","a3aq3_4a","a3aq3_4b","a3aq3a","a3aq4","a3aq5","a3aq6","a3aq7","a3aq8","a3aq9","a3aq12","a3aq13","a3aq14","a3aq15","a3aq16","a3aq17","a3aq18","a3aq19","a3aq22","a3aq23","a3aq24b","a3aq24a","a3aq25","a3aq26","a3aq27","a3aq28","a3aq33a","a3aq33b","a3aq33c","a3aq33d","a3aq33e","a3aq33a_1","a3aq33b_1","a3aq33c_1","a3aq33d_1","a3aq33e_1","a3aq34","a3aq35a","a3aq35b","a3aq35c","a3aq36","a3aq33","hh","wgt_X"
235030403,1,1,23503001,1,23503001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23503001,,,,,22,,,,,2,,,,,1,"H23503-04-03",616.130615234375
235030404,1,1,23503006,1,23503006,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23503006,23503008,23503011,23503012,,19,15,7,4,,2,,,,,4,"H23503-04-04",616.130615234375
235030404,1,2,23503006,1,23503006,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23503006,,,,,11,,,,,1,0,2,0,10000,1,"H23503-04-04",616.130615234375
235040401,1,1,23504001,2,,23504001,23504003,2,2,,,,,,,2,,,,,,,2,,,,,,,,23504002,23504003,23504004,23504005,23504006,10,7,7,10,7,2,,,,,5,"H23504-04-01",2464.5224609375
235050401,1,1,23505002,2,,23505001,23505002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23505001,23505002,,,,6,6,,,,1,25,0,0,140000,2,"H23505-04-01",2464.5224609375
235050401,1,2,23505002,2,,23505001,23505002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23505002,,,,,7,,,,,1,20,4,0,125000,1,"H23505-04-01",2464.5224609375
235050401,1,3,23505002,2,,23505001,23505002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23505001,23505002,,,,4,9,,,,1,16,0,0,80000,2,"H23505-04-01",2464.5224609375
235050401,1,4,23505002,2,,23505001,23505002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23505002,,,,,19,,,,,2,,,,,1,"H23505-04-01",2464.5224609375
235060401,1,1,23506001,1,23506001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23506003,23506013,23506014,23506009,23506010,5,5,5,5,5,2,,,,,6,"H23506-04-01",1232.26123046875
235060401,1,2,23506001,1,23506001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23506003,23506013,23506014,23506010,23506009,3,3,3,3,3,2,,,,,6,"H23506-04-01",1232.26123046875
235060401,1,3,23506001,1,23506001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23506003,23506013,23506014,23506009,23506010,4,4,4,4,4,2,,,,,5,"H23506-04-01",1232.26123046875
235060401,2,4,23506001,1,23506001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23506003,23506009,23506014,23506013,23506010,8,8,8,8,8,2,,,,,6,"H23506-04-01",1232.26123046875
235060401,2,5,23506001,1,23506001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23506014,23506010,23506003,,,12,12,4,,,2,,,,,3,"H23506-04-01",1232.26123046875
235060402,1,1,23506008,2,,23506008,23506015,2,2,,,,,,,2,,,,,,,2,,,,,,,,23506015,23506008,,,,12,12,,,,2,,,,,2,"H23506-04-02",1232.26123046875
235060402,2,2,23506008,2,,23506015,23506008,2,2,,,,,,,2,,,,,,,2,,,,,,,,23506015,23506008,,,,14,16,,,,2,,,,,2,"H23506-04-02",1232.26123046875
235070401,1,1,23507002,2,,23507002,23507001,2,2,,,,,,,2,,,,,,,2,,,,,,,,23507002,23507001,,,,21,12,,,,2,,,,,2,"H23507-04-01",2464.5224609375
235070401,2,2,23507002,2,,23507001,23507002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23507001,23507002,,,,13,12,,,,2,,,,,2,"H23507-04-01",2464.5224609375
235080401,1,1,23508001,1,23508001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23508001,23508002,,,,29,20,,,,2,,,,,2,"H23508-04-01",2464.5224609375
235080401,1,2,23508001,1,23508001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23508001,23508002,,,,12,7,,,,2,,,,,2,"H23508-04-01",2464.5224609375
235080401,1,3,23508001,1,23508001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23508001,,,,,5,,,,,2,,,,,1,"H23508-04-01",2464.5224609375
235080401,2,4,23508001,1,23508001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23508001,23508002,,,,18,14,,,,2,,,,,2,"H23508-04-01",2464.5224609375
235090401,1,1,23509007,2,,23509006,23509007,2,2,,,,,,,2,,,,,,,2,,,,,,,,23509006,23509007,23509008,23509009,23509010,8,8,8,5,5,2,,,,,5,"H23509-04-01",821.507507324219
235090403,1,1,23509002,2,,23509002,23509003,2,2,,,,,,,2,,,,,,,2,,,,,,,,23509002,23509003,,,,15,25,,,,1,0,35,0,60000,2,"H23509-04-03",821.507507324219
235100401,1,1,23510002,2,,23510002,23510003,2,2,,,,,,,2,,,,,,,2,,,,,,,,23510002,23510003,23510004,23510005,,8,8,8,8,,2,,,,,4,"H23510-04-01",1232.26123046875
235100401,2,2,23510002,2,,23510002,23510003,2,2,,,,,,,2,,,,,,,2,,,,,,,,23510002,23510003,23510004,23510005,,9,9,9,9,,2,,,,,4,"H23510-04-01",1232.26123046875
235100402,1,1,23510001,2,,23510001,23510013,2,2,,,,,,,2,,,,,,,2,,,,,,,,23510001,23510013,,,,8,8,,,,2,,,,,2,"H23510-04-02",1232.26123046875
235100402,2,2,23510001,2,,23510001,23510013,2,2,,,,,,,2,,,,,,,2,,,,,,,,23510001,23510013,,,,12,16,,,,2,,,,,2,"H23510-04-02",1232.26123046875
236010401,1,1,23601001,2,,23601001,23601002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23601001,23601002,23601005,23601006,,8,6,6,5,,2,,,,,4,"H23601-04-01",821.507507324219
236010401,2,2,23601001,2,,23601001,23601002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23601001,23601002,23601005,,,10,7,4,,,2,,,,,3,"H23601-04-01",821.507507324219
236010402,1,1,23601003,1,23601003,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23601003,,,,,14,,,,,2,,,,,1,"H23601-04-02",821.507507324219
236010403,3,1,23601009,1,23601009,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23601009,23601004,,,,16,22,,,,2,,,,,2,"H23601-04-03",821.507507324219
236030401,1,1,23603002,2,,23603001,23603002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23603001,23603002,,,,4,19,,,,2,,,,,2,"H23603-04-01",2464.5224609375
236040401,1,1,23604001,1,23604001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23604001,23604002,,,,8,6,,,,2,,,,,2,"H23604-04-01",2464.5224609375
236040401,2,2,23604001,1,23604002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23604001,23604002,,,,9,7,,,,2,,,,,2,"H23604-04-01",2464.5224609375
236050401,1,1,23605001,2,,23605001,23605002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23605002,23605005,,,,6,2,,,,2,,,,,2,"H23605-04-01",2464.5224609375
236050401,1,2,23605001,2,,23605001,23605002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23605002,,,,,13,,,,,2,,,,,1,"H23605-04-01",2464.5224609375
236050401,2,3,23605001,2,,23605001,23605002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23605002,23605005,23605007,,,18,7,3,,,1,0,4,0,20000,3,"H23605-04-01",2464.5224609375
236050401,3,4,23605001,1,23605002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23605002,23605005,,,,12,15,,,,1,4,0,0,8000,2,"H23605-04-01",2464.5224609375
236060401,2,1,23606002,2,,23606001,23606002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23606002,23606001,23606004,23606007,,12,19,7,2,,1,2,2,0,17000,4,"H23606-04-01",2464.5224609375
236070402,1,1,23607006,1,23607005,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23607005,23607006,23607008,23607009,23607013,5,2,2,3,1,2,,,,,8,"H23607-04-02",492.904541015625
236070403,2,1,23607014,2,,23607014,23607001,2,2,,,,,,,2,,,,,,,2,,,,,,,,23607001,99999999,23607031,,,10,7,22,,,2,,,,,3,"H23607-04-03",492.904541015625
236070404,1,1,23607026,2,,23607025,23607026,1,2,,,,,,,2,,,,,,,2,,,,,,,,23607025,23607026,,,,3,3,,,,1,36,12,0,72000,2,"H23607-04-04",492.904541015625
236070404,2,2,23607026,2,,23607025,23607026,2,2,,,,,,,2,,,,,,,2,,,,,,,,23607025,23607026,23607032,23607033,,12,12,12,12,,2,,,,,4,"H23607-04-04",492.904541015625
236070405,1,1,23607018,1,23607018,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23607018,,,,,13,,,,,1,0,8,0,35000,1,"H23607-04-05",492.904541015625
236080401,1,1,23608001,2,,23608001,23608002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23608001,23608002,23608003,23608004,,5,5,2,1,,2,,,,,4,"H23608-04-01",2464.5224609375
236080401,1,2,23608001,2,,23608001,23608002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23608001,23608002,,,,6,3,,,,2,,,,,2,"H23608-04-01",2464.5224609375
236080401,1,3,23608001,2,,23608001,23608002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23608001,23608002,23608003,23608004,,12,12,7,6,,1,2,0,0,5000,4,"H23608-04-01",2464.5224609375
236080401,1,4,23608001,2,,23608001,23608002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23608001,23608002,23608003,23608004,,15,18,9,9,,2,,,,,4,"H23608-04-01",2464.5224609375
236080401,1,5,23608001,2,,23608001,23608002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23608001,23608002,23608003,23608004,,5,10,2,7,,2,,,,,4,"H23608-04-01",2464.5224609375
236100401,1,1,23610001,1,23610001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23610001,,,,,17,,,,,2,,,,,1,"H23610-04-01",2464.5224609375
236100401,2,2,23610001,1,23610001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23610001,,,,,14,,,,,2,,,,,1,"H23610-04-01",2464.5224609375
236100401,3,3,23610001,1,23610001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23610001,,,,,16,,,,,2,,,,,1,"H23610-04-01",2464.5224609375
237010401,1,1,23701001,2,,23701001,23701002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23701001,23701002,23701005,,,8,8,8,,,2,,,,,3,"H23701-04-01",1232.26123046875
237010401,2,2,23701001,2,,23701001,23701002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23701001,23701002,23701005,,,9,9,8,,,2,,,,,3,"H23701-04-01",1232.26123046875
237010402,1,1,23701003,2,,23701003,23701008,2,2,,,,,,,2,,,,,,,2,,,,,,,,23701003,23701008,,,,13,16,,,,1,15,0,0,30000,2,"H23701-04-02",1232.26123046875
237010402,2,2,23701003,2,,23701003,23701008,2,2,,,,,,,2,,,,,,,2,,,,,,,,23701003,23701008,,,,12,9,,,,2,,,,,2,"H23701-04-02",1232.26123046875
237030401,1,1,23703001,1,23703001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23703001,,,,,13,,,,,1,20,0,0,60000,1,"H23703-04-01",2464.5224609375
237030401,2,2,23703001,1,23703001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23703001,,,,,21,,,,,2,,,,,1,"H23703-04-01",2464.5224609375
237030401,3,3,23703001,1,23703001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23703001,23703002,,,,3,11,,,,2,,,,,2,"H23703-04-01",2464.5224609375
237050401,2,1,23705002,1,23705002,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,23705002,23705004,23705003,,,14,14,14,,,1,16,0,0,40000,3,"H23705-04-01",2464.5224609375
237070401,1,1,23707002,2,,23707001,23707002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23707001,23707002,,,,16,16,,,,1,2,0,0,6000,2,"H23707-04-01",2464.5224609375
237080401,2,1,23708015,2,,23708015,23708016,1,2,,,,,,,2,,,,,,,2,,,,,,,,23708016,,,,,33,,,,,2,,,,,1,"H23708-04-01",821.507446289063
237080402,2,1,23708004,1,23708002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23708002,23708004,23708005,23708001,23708006,37,37,37,14,21,1,9,0,0,30000,6,"H23708-04-02",821.507446289063
237080402,3,2,23708004,2,,23708001,23708002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23708001,23708002,23708004,23708005,23708006,18,7,18,18,18,1,6,0,0,40000,6,"H23708-04-02",821.507446289063
237080402,3,3,23708004,2,,23708001,23708002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23708001,23708002,23708004,23708005,,9,9,9,9,,2,,,,,4,"H23708-04-02",821.507446289063
237080402,4,4,23708004,2,,23708002,23708004,2,2,,,,,,,2,,,,,,,2,,,,,,,,23708002,23708001,23708004,23708005,23708006,25,25,22,22,22,2,,,,,6,"H23708-04-02",821.507446289063
237090401,1,1,23709001,2,,23709001,23709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23709004,23709005,,,,17,19,,,,1,6,0,0,10000,2,"H23709-04-01",2464.5224609375
237090401,1,2,23709001,2,,23709001,23709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23709001,23709002,23709004,23709005,23709006,9,9,9,9,9,2,,,,,5,"H23709-04-01",2464.5224609375
237090401,1,3,23709001,2,,23709001,23709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23709001,23709002,23709004,23709005,23709006,5,13,7,9,9,1,8,0,0,40000,5,"H23709-04-01",2464.5224609375
237090401,2,4,23709001,2,,23709001,23709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23709001,23709002,23709004,23709005,23709006,5,7,4,5,3,1,20,0,0,50000,5,"H23709-04-01",2464.5224609375
237100401,1,1,23710004,2,,23710004,23710006,2,2,,,,,,,2,,,,,,,2,,,,,,,,23710004,23710006,,,,33,47,,,,2,,,,,2,"H23710-04-01",1232.26123046875
237100401,2,2,23710004,2,,23710004,23710006,2,2,,,,,,,2,,,,,,,2,,,,,,,,23710004,23710006,,,,31,44,,,,2,,,,,2,"H23710-04-01",1232.26123046875
237100402,1,1,23710010,1,23710001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23710001,23710009,23710010,,,17,21,11,,,2,,,,,3,"H23710-04-02",1232.26123046875
238040401,3,2,23804002,1,23804002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23804002,23804003,,,,11,9,,,,1,2,1,0,6000,2,"H23804-04-01",2464.5224609375
238060401,3,1,23806001,2,,23806001,23806002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23806002,23806008,23806001,,,37,37,37,,,2,,,,,3,"H23806-04-01",1232.26123046875
238060401,4,2,23806001,2,,23806001,23806002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23806001,,,,,30,,,,,1,10,0,0,20000,1,"H23806-04-01",1232.26123046875
238060401,5,3,23806001,2,,23806001,23806002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23806001,23806002,,,,7,7,,,,2,,,,,2,"H23806-04-01",1232.26123046875
238080401,1,1,23808001,2,,23808001,23808002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23808001,23808002,,,,12,18,,,,2,,,,,2,"H23808-04-01",2464.5224609375
238080401,2,2,23808001,2,,23808001,23808002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23808001,23808002,,,,14,35,,,,1,7,0,0,24000,2,"H23808-04-01",2464.5224609375
238080401,2,3,23808001,2,,23808001,23808002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23808001,23808002,,,,12,12,,,,2,,,,,2,"H23808-04-01",2464.5224609375
238080401,2,4,23808001,2,,23808001,23808002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23808002,,,,,5,,,,,2,,,,,1,"H23808-04-01",2464.5224609375
238080401,2,5,23808001,2,,23808001,23808002,2,1,12,2,,,,3,2,,,,,,,2,,,,,,,,23808001,23808002,,,,19,19,,,,2,,,,,2,"H23808-04-01",2464.5224609375
238080401,2,6,23808001,2,,23808001,23808002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23808001,23808002,,,,14,14,,,,2,,,,,2,"H23808-04-01",2464.5224609375
238080401,2,7,23808001,2,,23808001,23808002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23808001,23808002,,,,8,8,,,,2,,,,,2,"H23808-04-01",2464.5224609375
238090401,1,1,23809001,1,23809001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,23809001,23809002,,,,8,6,,,,2,,,,,2,"H23809-04-01",2464.5224609375
238090401,2,2,23809001,1,23809001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,23809001,23809002,,,,10,6,,,,2,,,,,2,"H23809-04-01",2464.5224609375
238100401,1,1,23810001,1,23810001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23810001,23810004,23810007,,,19,9,7,,,1,5,0,0,10000,3,"H23810-04-01",2464.5224609375
238110401,1,1,23811002,2,,23811001,23811002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23811002,,,,,14,,,,,1,6,0,0,18000,1,"H23811-04-01",2464.5224609375
238110401,2,2,23811002,2,,23811001,23811002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23811001,23811002,,,,7,13,,,,2,,,,,2,"H23811-04-01",2464.5224609375
238110401,3,3,23811002,2,,23811001,23811002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,1,7,0,0,21000,0,"H23811-04-01",2464.5224609375
238120401,1,1,23812001,1,23812001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23812001,23812007,,,,14,14,,,,2,,,,,2,"H23812-04-01",2464.5224609375
238120401,2,2,23812001,1,23812001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23812001,23812007,,,,7,7,,,,2,,,,,2,"H23812-04-01",2464.5224609375
238130401,1,1,23813011,2,,23813001,23813011,2,2,,,,,,,2,,,,,,,2,,,,,,,,23813011,,,,,7,,,,,2,,,,,1,"H23813-04-01",2464.5224609375
239010401,1,1,23901001,1,23901001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23901001,,,,,33,,,,,1,0,1,0,3000,1,"H23901-04-01",2464.5224609375
239010401,2,2,23901001,1,23901001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23901001,,,,,39,,,,,1,0,2,0,6000,1,"H23901-04-01",2464.5224609375
239010401,2,3,23901001,1,23901001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23901001,,,,,14,,,,,2,,,,,1,"H23901-04-01",2464.5224609375
239020401,1,1,23902004,1,23902001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23902002,23902004,23902003,23902010,,12,13,14,14,,2,,,,,4,"H23902-04-01",2464.5224609375
239030401,1,1,23903001,1,23903001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23903001,,,,,32,,,,,2,,,,,1,"H23903-04-01",2464.5224609375
239040401,1,1,23904002,2,,23904001,23904002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23904001,23904002,,,,23,18,,,,2,,,,,2,"H23904-04-01",2464.5224609375
239050401,2,1,23905007,2,,23905007,23905008,2,2,,,,,,,2,,,,,,,2,,,,,,,,23905007,23905004,23905008,23905003,23905009,12,12,11,9,7,2,,,,,6,"H23905-04-01",1232.26123046875
239050401,3,2,23905008,2,,23905007,23905008,2,2,,,,,,,2,,,,,,,1,2,0.25,2,1,0.25,8000,3,23905007,23905004,23905008,23905009,,17,14,15,8,,2,,,,,4,"H23905-04-01",1232.26123046875
239050402,1,1,23905015,1,23905015,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23905015,,,,,21,,,,,1,6,0,0,10000,1,"H23905-04-02",1232.26123046875
239060401,1,1,23906001,1,23906001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23906001,23906002,,,,36,21,,,,1,0,7,0,30000,2,"H23906-04-01",2464.5224609375
239060401,1,2,23906001,1,23906001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,23906001,23906002,23906003,,,20,13,20,,,2,,,,,3,"H23906-04-01",2464.5224609375
239060401,1,4,23906001,1,23906001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,23906001,,,,,5,,,,,2,,,,,1,"H23906-04-01",2464.5224609375
239060401,2,5,23906001,1,23906001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,23906001,23906002,,,,21,9,,,,1,8,0,0,45000,2,"H23906-04-01",2464.5224609375
239060401,2,6,23906001,1,23906001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,23906001,23906002,,,,6,6,,,,2,,,,,2,"H23906-04-01",2464.5224609375
239070401,1,1,23907001,1,23907001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,1,5,0,0,27000,0,"H23907-04-01",2464.5224609375
239090401,1,1,23909001,2,,23909001,23909002,2,2,,,,,,,2,,,,,,,2,,,,,,,,23909001,23909002,,,,12,14,,,,2,,,,,2,"H23909-04-01",2464.5224609375
239090401,3,2,23909001,2,,23909001,23909004,2,2,,,,,,,2,,,,,,,2,,,,,,,,23909001,23909002,23909004,,,12,10,10,,,2,,,,,3,"H23909-04-01",2464.5224609375
242010401,1,1,24201001,2,,24201001,24201002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24201001,24201002,24201006,,,19,21,8,,,2,,,,,3,"H24201-04-01",2464.5224609375
242010401,2,2,24201001,2,,24201001,24201002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24201002,24201006,,,,17,11,,,,2,,,,,2,"H24201-04-01",2464.5224609375
242020401,1,1,24202001,1,24202002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24202002,24202003,24202004,,,8,8,9,,,2,,,,,3,"H24202-04-01",2464.5224609375
242030401,1,1,24203002,2,,24203001,24203002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24203001,24203002,24203005,,,14,7,11,,,1,20,9,0,65000,3,"H24203-04-01",1232.26123046875
242030401,2,2,24203002,1,24203005,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24203005,,,,,31,,,,,1,5,0,0,15000,1,"H24203-04-01",1232.26123046875
242030401,2,3,24203002,2,,24203001,24203002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24203002,24203005,,,,24,13,,,,2,,,,,2,"H24203-04-01",1232.26123046875
242030401,3,4,24203002,2,,24203001,24203002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24203001,24203002,24203005,,,17,11,21,,,1,18,0,0,30000,3,"H24203-04-01",1232.26123046875
242030402,1,1,24203004,2,,24203013,24203004,2,2,,,,,,,2,,,,,,,2,,,,,,,,24203004,24203013,,,,7,7,,,,2,,,,,2,"H24203-04-02",1232.26123046875
242030402,2,2,24203004,2,,24203013,24203004,2,2,,,,,,,2,,,,,,,2,,,,,,,,24203013,24203004,,,,9,11,,,,2,,,,,2,"H24203-04-02",1232.26123046875
242040401,1,1,24204001,2,,24204001,24204002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24204001,24204002,24204003,24204004,24204005,8,7,7,5,5,2,,,,,5,"H24204-04-01",2464.5224609375
242050401,1,1,24205001,1,24205001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24205001,,,,,23,,,,,1,30,0,0,60000,1,"H24205-04-01",1232.26123046875
242050401,2,2,24205001,1,24205001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24205001,,,,,17,,,,,1,20,10,0,90000,1,"H24205-04-01",1232.26123046875
242050402,2,1,24205002,1,24205002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24205002,,,,,18,,,,,2,,,,,1,"H24205-04-02",1232.26123046875
242060401,1,1,24206001,2,,24206001,24206002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24206001,24206002,,,,42,28,,,,1,10,0,0,20000,2,"H24206-04-01",2464.5224609375
242060401,1,2,24206001,2,,24206001,24206002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24206001,,,,,8,,,,,2,,,,,1,"H24206-04-01",2464.5224609375
242060401,2,3,24206001,2,,24206001,24206002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24206001,24206002,,,,33,35,,,,2,,,,,2,"H24206-04-01",2464.5224609375
242060401,2,4,24206001,2,,24206001,24206002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24206001,24206002,,,,14,14,,,,2,,,,,2,"H24206-04-01",2464.5224609375
242070401,1,1,24207001,1,24207001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24207001,24207002,24207006,,,46,30,30,,,1,0,8,0,16000,3,"H24207-04-01",2464.5224609375
242070401,1,2,24207001,1,24207001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24207001,24207002,24207006,,,74,60,14,,,1,10,0,0,20000,3,"H24207-04-01",2464.5224609375
242070401,2,3,24207001,1,24207001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24207001,24207002,,,,34,30,,,,1,0,2,0,4000,2,"H24207-04-01",2464.5224609375
242070401,2,4,24207001,1,24207001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24207001,24207002,,,,14,14,,,,2,,,,,2,"H24207-04-01",2464.5224609375
242070401,2,5,24207001,1,24207001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,24207001,24207002,,,,12,10,,,,2,,,,,2,"H24207-04-01",2464.5224609375
242080401,1,1,24208001,2,,24208001,24208002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24208001,24208002,,,,5,7,,,,2,,,,,2,"H24208-04-01",2464.5224609375
242080401,2,2,24208001,2,,24208001,24208002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24208001,,,,,40,,,,,2,,,,,1,"H24208-04-01",2464.5224609375
242080401,4,6,24208001,2,,24208001,24208002,1,2,,,,,,,2,,,,,,,2,,,,,,,,24208001,24208002,24208003,,,14,14,5,,,2,,,,,3,"H24208-04-01",2464.5224609375
242080401,5,3,24208001,2,,24208001,24208002,2,2,,,,,,,2,,,,,,,2,,,,,,,,24208001,24208002,,,,31,38,,,,1,0,0,6,15000,2,"H24208-04-01",2464.5224609375
242080401,6,4,24208001,2,,24208001,24208002,1,2,,,,,,,2,,,,,,,2,,,,,,,,24208001,,,,,32,,,,,1,7,3,0,32000,1,"H24208-04-01",2464.5224609375
242080401,7,5,24208001,2,,24208001,24208002,1,2,,,,,,,2,,,,,,,2,,,,,,,,24208001,24208002,24208003,,,27,32,14,,,2,,,,,3,"H24208-04-01",2464.5224609375
242090401,1,1,24209001,2,,24209012,24209001,2,2,,,,,,,2,,,,,,,2,,,,,,,,24209012,,,,,14,,,,,2,,,,,1,"H24209-04-01",1232.26123046875
242090401,1,2,24209001,2,,24209012,24209001,2,2,,,,,,,2,,,,,,,2,,,,,,,,24209012,,,,,9,,,,,2,,,,,1,"H24209-04-01",1232.26123046875
242090401,2,3,24209001,2,,24209012,24209001,1,2,,,,,,,2,,,,,,,2,,,,,,,,24209012,24209001,24209004,24209005,,47,47,33,33,,2,,,,,4,"H24209-04-01",1232.26123046875
242090401,3,4,24209001,2,,24209012,24209001,2,2,,,,,,,2,,,,,,,2,,,,,,,,24209001,,,,,24,,,,,1,12,9,0,42000,1,"H24209-04-01",1232.26123046875
242090401,3,5,24209001,2,,24209012,24209001,2,2,,,,,,,2,,,,,,,2,,,,,,,,24209012,24209001,24209004,24209005,,14,14,12,4,,2,,,,,4,"H24209-04-01",1232.26123046875
