"HHID","parcelID","plotID","Production2_ID","cropID","a5bq5_1","a5bq5_2","a5bq6a","a5bq6b","a5bq6c","a5bq6d","a5bq6a_1","a5bq6a_2","a5bq6a_3","a5bq6a_4","a5bq6e","a5bq6e_1","a5bq6f","a5bq6f_1","a5bq7a","a5bq7b","a5bq7c","a5bq7d","a5bq8","a5bq9","a5bq10","a5bq11e","a5bq11f","a5bq11g","a5bq11h","a5bq12","a5bq13","a5bq14a","a5bq14b","a5bq15","a5bq16","a5bq17","a5bq18","a5bq19","a5bq20","a5bq21","a5bq22","a5bq23a","a5bq23b","hh","wgt_X"
304060401,1,1,4,210,30406002,2,100,45,1,,1,30406002,,,12,2013,12,2013,20,45,1,,20000,2,0,1,30406002,,,0,2,0,0,2,0,,4,2,,0,,3,,"H30406-04-01",2437.248046875
304060401,1,1,1,741,30406002,2,32,20,68,15,2,,30406001,30406002,7,2013,12,2013,32,20,68,15,240000,2,0,2,,30406001,30406002,0,0,0,0,0,0,,6,2,,0,,3,,"H30406-04-01",2437.248046875
304060401,1,1,2,741,30406002,2,48,20,69,10,1,30406002,,,7,2013,12,2013,0,,,,,,,,,,,0,44,0,0,0,0,,6,2,,0,,3,,"H30406-04-01",2437.248046875
304060401,2,3,5,141,30406002,2,8,42,12,60,1,30406002,,,12,2013,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,4,,3,,"H30406-04-01",2437.248046875
304060401,3,2,8,812,30406001,2,2,24,12,60,1,30406001,,,12,2013,12,2013,2,24,12,60,144000,2,0,1,30406001,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30406-04-01",2437.248046875
304060401,3,2,6,741,30406002,2,96,20,68,15,2,,30406001,30406002,7,2013,12,2013,96,20,68,15,750000,2,0,1,30406001,,,0,0,0,0,0,0,,1,2,,0,,3,,"H30406-04-01",2437.248046875
304060401,3,2,7,741,30406002,2,68,20,69,10,1,30406002,,,7,2013,12,2013,0,,,,,,,,,,,0,68,0,0,0,0,,6,2,,0,,3,,"H30406-04-01",2437.248046875
304070401,1,1,1,741,30407002,2,80,20,68,10,2,,30407002,30407001,7,2013,12,2013,56,20,68,10,600000,2,0,1,30407001,,,0,24,0,0,0,0,,6,2,,0,,3,,"H30407-04-01",2437.248046875
304070401,1,2,2,810,30407002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30407-04-01",2437.248046875
304070401,1,3,3,210,30407002,2,3,14,22,15,1,30407002,,,12,2013,12,2013,0,,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,3,,"H30407-04-01",2437.248046875
304070401,1,3,4,210,30407002,2,9,45,22,15,1,30407002,,,1,2014,1,2014,0,,,,,,,,,,,0,8,0,0,0,0,,4,1,1,1,,3,,"H30407-04-01",2437.248046875
304080401,1,1,2,210,30408003,2,1,45,20,20,1,30408002,,,11,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,3,,"H30408-04-01",1218.6240234375
304080401,1,1,1,741,30408003,2,100,20,68,13,1,30408003,,,7,2013,12,2013,50,20,68,14,250000,2,0,1,30408003,,,0,50,0,0,0,0,,4,2,,0,,3,,"H30408-04-01",1218.6240234375
304080401,2,2,3,741,30408003,2,70,20,68,14,2,,30408002,30408003,7,2013,12,2013,30,20,68,14,130000,2,0,2,,30408002,30408003,0,40,0,0,0,0,,4,2,,0,,3,,"H30408-04-01",1218.6240234375
304080401,2,2,4,812,30408003,2,3,24,10,50,1,30408002,,,7,2013,1,2014,3,24,10,100,300000,2,0,2,,30408002,30408003,0,0,0,0,0,0,,4,2,,0,,3,,"H30408-04-01",1218.6240234375
304080401,3,3,5,141,30408003,2,4,45,20,20,1,30408003,,,12,2013,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,3,,3,,"H30408-04-01",1218.6240234375
304080401,4,4,6,310,30408003,2,1,42,10,70,2,,30408002,30408003,3,2014,3,2014,0,,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,0.5,,3,,"H30408-04-01",1218.6240234375
304080402,1,1,2,630,30408001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30408-04-02",1218.6240234375
304080402,1,1,1,741,30408001,2,60,20,69,5,2,,30408008,30408007,7,2013,12,2013,0,,,,,,,,,,,5,55,0,0,0,0,,6,2,,0,,3,,"H30408-04-02",1218.6240234375
304080402,1,2,3,620,30408001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30408-04-02",1218.6240234375
304080402,2,3,4,141,30408001,2,1,45,10,100,1,30408007,,,,2014,,2014,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,3,,"H30408-04-02",1218.6240234375
304080402,3,4,5,210,30408001,2,2,45,20,20,1,30408008,,,,2014,,2014,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,"H30408-04-02",1218.6240234375
304090401,1,1,1,741,30409002,2,30,20,68,15,1,30409002,,,7,2013,12,2013,30,20,68,15,250000,2,0,1,30409002,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30409-04-01",2437.248046875
304090401,1,1,2,741,30409002,2,72,20,69,10,1,30409002,,,7,2013,12,2013,0,,,,,,,,,,,0,72,0,0,0,0,,6,2,,0,,3,,"H30409-04-01",2437.248046875
304110401,1,1,1,741,30411002,2,15,20,68,8,2,,30411002,30411001,7,2013,12,2013,0,,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,,3,,"H30411-04-01",2437.248046875
304110401,1,2,2,810,30411002,2,3,,10,100,1,30411002,,,7,2013,12,2013,3,,,,175000,2,0,2,,30411001,30411002,0,0,0,0,0,0,,4,2,,0,,3,,"H30411-04-01",2437.248046875
304110401,1,3,3,141,30411002,2,3,45,20,20,1,30411002,,,12,2013,1,2014,0,,,,,,,,,,,0.5,0.5,0,0,0,0,,4,2,,2,,3,,"H30411-04-01",2437.248046875
304110401,2,4,4,210,30411002,2,2.5,14,20,20,1,30411002,,,11,2013,1,2013,1,24,20,20,24000,5,0,1,30411002,,,0,1.5,0,0,0,0,,6,2,,0,,3,,"H30411-04-01",2437.248046875
304120401,1,1,1,741,30412002,2,96,20,68,10,2,,30412002,30412001,7,2013,12,2013,36,20,68,8,360000,2,0,2,,30412001,30412002,0,60,0,0,0,0,,6,2,,0,,3,,"H30412-04-01",2437.248046875
304120401,2,2,2,141,30412002,2,15,42,10,100,2,,30412001,30412002,12,2013,12,2013,8,41,10,100,330000,2,0,2,,30412002,30412001,0,2,0,0,0,0,,4,2,,2,,3,,"H30412-04-01",2437.248046875
304120401,2,3,3,210,30412002,2,4,14,20,20,2,,30412001,30412002,12,2013,1,2014,0,,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,3,,"H30412-04-01",2437.248046875
304120401,3,4,4,812,30412002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30412-04-01",2437.248046875
305030401,1,1,1,741,30503002,2,100,20,68,15,2,,30503001,30503002,,2013,,2013,100,20,68,15,800000,2,0,2,,30503001,30503002,0,0,0,0,0,0,,6,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,1,1,3,812,30503002,2,11,44,10,80,1,30503001,,,,2013,,2013,11,44,10,80,1650000,2,0,1,30503001,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,1,1,2,741,30503002,2,98,20,69,10,2,,30503001,30503002,,2013,,2013,0,,,,,,,,,,,10,88,0,0,0,0,,6,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,2,2,5,741,30503002,2,220,,68,15,1,30503001,,,,2013,,2013,220,20,68,15,1760000,2,0,1,30503002,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,2,2,6,741,30503002,2,130,20,69,10,1,30503001,,,,2013,,2013,130,20,69,10,650000,2,0,1,30503001,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,2,2,4,812,30503002,2,6,44,10,80,1,30503001,,,,2013,,2013,6,44,10,80,,2,900000,1,30503001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,2,3,7,130,30503002,2,7,45,10,100,1,30503001,,,,2013,,2013,7,45,10,100,350000,2,0,1,30503001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,3,4,9,741,30503002,2,180,20,68,15,1,30503001,,,,2013,,2013,180,20,68,15,1440000,2,0,1,30503001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,3,4,8,812,30503002,2,3,44,10,80,1,30503001,,,,2013,,2013,3,44,10,80,450000,2,0,1,30503001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,3,4,10,741,30503001,2,100,20,69,10,1,30503001,,,,2013,,2013,100,20,69,10,400000,2,0,1,30503002,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,3,5,11,310,30503002,2,1.5,42,12,40,1,30503002,,,,2013,,2013,,42,12,40,90000,2,0,1,30503002,,,0,0.200000002980232,0,0,0.200000002980232,0,,4,2,,0,,3,,"H30503-04-01",2437.248046875
305030401,3,6,12,210,30503002,2,7,45,10,100,1,30503001,,,,2013,,2013,6,45,10,100,980000,2,0,1,30503001,,,0,0.5,0,0,0.5,0,,4,2,,0,,3,,"H30503-04-01",2437.248046875
305090401,1,1,1,210,30509001,2,12,45,20,20,2,,30509001,30509002,,2013,,2013,7,45,20,20,180000,3,10000,2,,30509001,30509002,0,4,0,0,0,0,,4,1,1,0,,3,,"H30509-04-01",2437.248046875
305090401,1,1,2,741,30509001,2,45,20,69,7,2,,30509001,30509002,,2013,,2013,0,,,,,,,,,,,0,45,0,0,0,0,,6,2,,0,,3,,"H30509-04-01",2437.248046875
305090401,2,2,3,812,30509001,2,2,24,10,100,2,,30509001,30509002,,2013,,2013,2,24,10,100,170000,2,0,2,,30509001,30509002,0,0,0,0,0,0,,6,2,,0,,3,,"H30509-04-01",2437.248046875
305100401,1,1,1,741,30510002,2,150,20,68,15,1,30510001,,,,2013,,2013,100,20,68,15,500000,2,0,1,30510001,,,0,50,0,0,0,0,,4,2,,0,,3,,"H30510-04-01",2437.248046875
305110401,1,1,1,741,30511004,2,200,20,68,14,1,30511004,,,,2013,,2013,150,20,68,14,1200000,2,0,1,30511004,,,10,40,0,0,0,0,,4,2,,0,,3,,"H30511-04-01",812.415954589844
305110401,2,2,2,741,30511004,2,100,20,68,11,1,30511004,,,,2013,,2013,50,20,68,11,250000,2,0,1,30511004,,,0,50,0,0,0,0,,4,2,,0,,3,,"H30511-04-01",812.415954589844
305110401,3,3,3,741,30511004,2,150,20,68,12,1,30511004,,,,2013,,2013,50,20,68,12,500000,2,0,1,30511004,,,0,100,0,0,0,0,,4,2,,0,,3,,"H30511-04-01",812.415954589844
305110403,1,1,1,741,30511016,2,140,20,68,13,1,30511016,,,7,2013,12,2013,70,20,68,13,280000,2,0,1,30511016,,,0,70,0,0,0,0,,4,2,,0,,3,,"H30511-04-03",812.415954589844
305110403,1,1,2,210,30511016,2,5,45,20,20,1,30511016,,,11,2013,12,2013,2,45,20,20,50000,2,0,1,30511016,,,0,3,0,0,0,0,,4,2,,0,,3,,"H30511-04-03",812.415954589844
305110403,1,2,3,141,30511016,2,1,45,10,100,1,30511016,,,1,2014,2,2014,0,,,,,,,,,,,0,0.699999988079071,0,0,0,0,,4,2,,0.300000011920929,,3,,"H30511-04-03",812.415954589844
306020401,1,1,1,741,30602002,2,200,20,68,13,1,30602002,,,7,2013,12,2013,50,20,68,13,250000,2,0,1,30602002,,,10,140,0,0,0,0,,4,2,,0,,3,,"H30602-04-01",2437.24829101563
306020401,1,1,2,812,30602002,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,"H30602-04-01",2437.24829101563
306020401,1,1,3,210,30602002,2,2,14,20,20,1,30602002,,,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,"H30602-04-01",2437.24829101563
306020401,1,1,4,210,30602002,2,4,45,20,20,1,30602002,,,12,2013,12,2013,0,,,,,,,,,,,0,3,0,0,1,0,,4,2,,0,,3,,"H30602-04-01",2437.24829101563
306030401,1,1,2,210,30603001,2,18,24,1,,1,30603001,,,12,2013,12,2013,0,,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,3,,"H30603-04-01",2437.24829101563
306030401,1,1,3,210,30603001,2,40,45,1,,1,30603001,,,7,2013,12,2013,0,,,,,,,,,,,0,30,0,0,10,0,,6,2,,0,,3,,"H30603-04-01",2437.24829101563
306030401,1,1,1,741,30603001,2,44,20,69,10,1,30603001,,,7,2013,12,2013,0,,,,,,,,,,,0,44,0,0,0,0,,6,2,,0,,3,,"H30603-04-01",2437.24829101563
306030401,1,1,4,812,30603001,2,9,24,22,15,1,30603001,,,7,2013,8,2013,9,24,22,15,54000,2,0,1,30603001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H30603-04-01",2437.24829101563
306040401,1,1,3,812,30604002,2,7,44,20,15,1,30604001,,,7,2013,7,2013,7,44,20,15,160000,2,0,1,30604001,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306040401,1,1,6,741,30604002,2,40,20,69,10,1,30604002,,,7,2013,12,2013,0,,,,,,,,,,,10,30,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306040401,1,1,1,210,30604002,2,40,45,1,,1,30604002,,,11,2013,12,2013,20,45,1,,26000,5,0,1,30604002,,,0,20,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306040401,1,1,2,210,30604002,2,30,24,31,0.5,1,30604002,,,10,2013,11,2013,0,,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306040401,2,2,5,741,30604002,2,72,20,69,10,1,30604002,,,7,2013,12,2013,0,,,,,,,,,,,0,72,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306040401,2,2,4,741,30604002,2,60,20,68,15,1,30604002,,,7,2013,12,2013,60,20,68,15,300000,2,0,1,30604002,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306040401,3,3,7,741,30604002,2,60,20,68,15,1,30604002,,,7,2013,12,2013,60,20,68,15,240000,2,0,1,30604002,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306040401,3,3,8,741,30604002,2,88,20,69,10,1,30604002,,,7,2013,12,2013,40,20,69,10,120000,2,0,1,30604002,,,0,48,0,0,0,0,,6,2,,0,,3,,"H30604-04-01",2437.24829101563
306050401,1,1,4,210,30605001,2,2,24,20,20,1,30605001,,,11,2013,12,2013,0,,,,,,,,,,,1,1,0,0,0,0,,6,2,,0,,3,,"H30605-04-01",812.416076660156
306050401,1,1,1,741,30605001,2,120,20,68,12,1,30605001,,,7,2013,12,2013,40,20,68,12,200000,2,0,1,30605001,,,20,60,0,0,0,0,,6,2,,0,,3,,"H30605-04-01",812.416076660156
306050401,1,1,3,210,30605001,2,1.5,45,20,20,1,30605001,,,12,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0.5,0,,4,2,,0,,3,,"H30605-04-01",812.416076660156
306050401,1,1,2,640,30605001,2,12,20,29,2,1,30605001,,,7,2013,12,2013,4,20,40,2,4000,2,0,1,30605001,,,0,8,0,0,0,0,,6,2,,0,,3,,"H30605-04-01",812.416076660156
306050401,1,2,7,812,30605001,2,25,45,1,,1,30605001,,,7,2013,8,2013,25,45,1,,55000,2,0,1,30605001,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30605-04-01",812.416076660156
306050401,1,3,6,130,30605001,2,0.5,13,10,100,1,30605001,,,2,2014,2,2014,0,,,,,,,,,,,0,0.5,0,0,0,0,,6,2,,0,,3,,"H30605-04-01",812.416076660156
306050401,1,3,5,141,30605001,2,3.5,42,10,100,1,30605001,,,1,2014,2,2014,0,,,,,,,,,,,1,1,0,0,0,0,,4,2,,1.5,,3,,"H30605-04-01",812.416076660156
306070401,1,1,1,620,30607001,2,3,20,10,100,2,,30607001,30607002,1,2013,3,2013,0,,,,,,,,,,,0,3,0,0,0,0,,4,2,,0,,3,,"H30607-04-01",2437.24829101563
306070401,2,2,2,620,30607001,2,2,20,10,100,2,,30607001,30607002,1,2014,2,2014,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,"H30607-04-01",2437.24829101563
306070401,3,3,4,210,30607001,2,2,14,22,15,2,,30607001,30607002,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,"H30607-04-01",2437.24829101563
306070401,3,3,5,210,30607001,2,3,45,20,20,1,30607002,,,12,2013,12,2013,0,,,,,,,,,,,0,2,0,0,1,0,,4,2,,0,,3,,"H30607-04-01",2437.24829101563
306070401,3,3,3,741,30607001,2,200,20,68,14,1,30607001,,,7,2013,12,2013,100,20,68,14,600000,2,0,2,,30607001,30607002,0,100,0,0,0,0,,4,2,,0,,3,,"H30607-04-01",2437.24829101563
306070401,4,4,6,741,30607001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30607-04-01",2437.24829101563
306070401,4,4,7,812,30607001,2,1,24,10,100,1,30607001,,,8,2013,1,2014,1,24,10,100,120000,2,0,1,30607001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H30607-04-01",2437.24829101563
306080401,1,1,2,210,30608001,2,30,24,31,0.5,1,30608001,,,7,2013,12,2013,0,,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,3,,"H30608-04-01",2437.24829101563
306080401,1,1,1,741,30608001,2,140,20,69,10,1,30608002,,,7,2013,12,2013,0,,,,,,,,,,,0,140,0,0,0,0,,6,2,,0,,2,3,"H30608-04-01",2437.24829101563
306080401,1,1,3,210,30608001,2,40,45,1,,1,30608001,,,12,2013,12,2013,0,,,,,,,,,,,0,40,0,0,0,0,,6,2,,0,,3,,"H30608-04-01",2437.24829101563
306100401,1,2,4,741,30610002,2,42,20,69,9,2,,30610001,30610002,7,2013,12,2013,0,,,,,,,,,,,0,42,0,0,0,0,,6,2,,0,,3,,"H30610-04-01",2437.24829101563
306100401,1,2,5,630,30610002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30610-04-01",2437.24829101563
306100401,1,3,1,210,30610002,2,2,24,20,20,1,30610002,,,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,"H30610-04-01",2437.24829101563
306100401,1,3,2,210,30610002,2,3,45,20,20,1,30610002,,,12,2013,12,2013,1,45,20,20,35000,2,0,1,30610002,,,0,2,0,0,0,0,,6,2,,0,,3,,"H30610-04-01",2437.24829101563
306100401,1,4,3,310,30610002,2,3,42,10,100,1,30610002,,,1,2014,1,2014,2,42,10,100,260000,2,0,2,,30610002,30610001,0,0.5,0,0,0,0,,4,2,,0.5,,3,,"H30610-04-01",2437.24829101563
306100401,2,1,6,141,30610002,2,2,42,10,100,1,30610002,,,1,2014,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,1,,3,,"H30610-04-01",2437.24829101563
307010401,1,1,1,741,30701001,2,8,20,69,10,1,30701001,,,7,2013,12,2013,0,,,,,,,,,,,0,8,0,0,0,0,,6,2,,0,,3,,"H30701-04-01",812.416076660156
307010403,1,1,3,210,30701009,2,24,24,1,,1,30701009,,,11,2013,11,2013,0,,,,,,,,,,,0,24,0,0,0,0,,6,2,,0,,3,,"H30701-04-03",812.416076660156
307010403,1,1,4,130,30701009,2,40,45,1,,1,30701009,,,12,2013,12,2013,20,45,1,,10000,2,0,1,30701009,,,0,0,20,0,0,0,,4,2,,0,,3,,"H30701-04-03",812.416076660156
307010403,1,1,1,741,30701009,2,30,20,68,15,1,30701009,,,7,2013,12,2013,0,,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,3,,"H30701-04-03",812.416076660156
307010403,1,1,5,630,30701009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30701-04-03",812.416076660156
307010403,1,1,2,741,30701009,2,76,20,69,10,1,30701009,,,7,2013,12,2013,0,,,,,,,,,,,8,68,0,0,0,0,,6,2,,0,,2,3,"H30701-04-03",812.416076660156
307010403,1,2,6,812,30701009,2,2,24,20,15,1,30701009,,,10,2013,10,2013,2,24,20,15,20000,2,0,1,30701009,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30701-04-03",812.416076660156
307010403,1,3,7,620,30701009,2,18,20,22,15,1,30701009,,,2,2014,4,2014,0,,,,,,,,,,,0,18,0,0,0,0,,6,2,,0,,3,,"H30701-04-03",812.416076660156
307020401,1,3,2,210,30702002,2,20,35,1,,2,,30702002,30702001,12,2013,12,2013,0,,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,3,,"H30702-04-01",812.416076660156
307020401,1,3,1,210,30702002,2,2,14,20,20,1,30702002,,,11,2013,11,2013,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,"H30702-04-01",812.416076660156
307020401,1,3,5,741,30702002,2,56,20,68,16,2,,30702001,30702002,7,2013,12,2013,0,,,,,,,,,,,0,56,0,0,0,0,,6,2,,0,,2,96,"H30702-04-01",812.416076660156
307020401,2,1,3,141,30702002,2,8,42,10,100,1,30702002,,,1,2014,1,2014,5,42,10,100,120000,2,0,1,30702002,,,0,2,0,0,0,0,,4,2,,1,,3,,"H30702-04-01",812.416076660156
307020401,3,2,4,141,30702002,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,"H30702-04-01",812.416076660156
307020402,1,1,1,741,30702004,2,40,20,68,14,1,30702004,,,,2013,,2013,10,20,68,13,65000,2,0,1,30702010,,,0,30,0,0,0,0,,4,2,,0,,3,,"H30702-04-02",812.416076660156
307020402,1,1,3,210,30702004,2,10,35,1,,1,30702004,,,,2013,,2013,0,,,,,,,,,,,0,10,0,0,0,0,,4,2,,0,,3,,"H30702-04-02",812.416076660156
307020402,1,1,2,210,30702004,2,1,14,20,20,1,30702004,,,,2013,,2013,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,3,,"H30702-04-02",812.416076660156
307020402,2,2,4,141,30702004,2,2,41,10,50,1,30702004,,,,2013,,2013,1,41,10,50,50000,2,0,1,30702004,,,0,1,0,0,0,0,,4,2,,0,,3,,"H30702-04-02",812.416076660156
307030401,1,1,1,741,30703002,2,65,20,69,10,1,30703002,,,7,2013,12,2013,0,,,,,,,,,,,0,65,0,0,0,0,,6,2,,0,,3,,"H30703-04-01",1218.62414550781
307030401,1,1,2,210,30703002,2,15,24,1,,1,30703002,,,11,2013,11,2013,0,,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,3,,"H30703-04-01",1218.62414550781
307030401,1,1,3,210,30703002,2,40,45,1,,1,30703002,,,12,2013,12,2013,0,,,,,,,,,,,0,30,0,0,10,0,,4,2,,0,,3,,"H30703-04-01",1218.62414550781
307030401,2,2,4,141,30703002,2,7,42,12,50,1,30703002,,,1,2013,1,2013,0,,,,,,,,,,,1,1,0,0,0,0,,4,2,,5,,3,,"H30703-04-01",1218.62414550781
307030401,2,3,5,620,30703002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H30703-04-01",1218.62414550781
307030402,1,2,1,310,30703005,2,1,42,10,100,1,30703005,,,12,2013,12,2013,1,42,10,100,70000,2,0,1,30703005,,,0,0,0,0,0,0,,4,2,,0,,3,,"H30703-04-02",1218.62414550781
307030402,2,1,2,741,30703005,2,15,20,69,10,1,30703005,,,7,2013,12,2013,0,,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,3,,"H30703-04-02",1218.62414550781
307030402,2,1,3,210,30703005,2,15,24,1,,1,30703005,,,11,2013,11,2013,0,,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,3,,"H30703-04-02",1218.62414550781
307030402,3,3,4,310,30703005,2,1,42,10,100,1,30703005,,,12,2013,12,2013,0,,,,,,,,,,,0,0.5,0,0,0.300000011920929,0,,4,2,,0.200000002980232,,3,,"H30703-04-02",1218.62414550781
307030402,4,4,5,141,30703005,2,2,42,10,60,2,,30703003,30703005,1,2014,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,1,,3,,"H30703-04-02",1218.62414550781
307040401,1,1,1,741,30704002,2,48,20,68,10,2,,30704001,30704002,7,2013,12,2013,0,,,,,,,,,,,0,48,0,0,0,0,,6,2,,0,,3,,"H30704-04-01",2437.24829101563
307040401,1,1,2,741,30704002,2,18,20,67,20,2,,30704001,30704002,7,2013,12,2013,18,20,67,20,180000,2,0,2,,30704001,30704002,0,0,0,0,0,0,,6,2,,0,,3,,"H30704-04-01",2437.24829101563
307040401,2,2,6,620,30704002,2,10,20,20,20,2,,30704001,30704002,9,2013,12,2013,0,,,,,,,,,,,2,8,0,0,0,0,,6,2,,0,,3,,"H30704-04-01",2437.24829101563
307040401,2,3,4,210,30704002,2,2,14,22,15,2,,30704001,30704002,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,"H30704-04-01",2437.24829101563
307040401,2,3,3,210,30704002,2,1,35,1,,1,30704002,,,12,2013,12,2014,0,,,,,,,,,,,0,8,8,8,12,0,,4,2,,0,,3,,"H30704-04-01",2437.24829101563
307040401,3,4,5,741,30704002,2,64,20,68,12,2,,30704001,30704002,7,2013,12,2013,24,20,68,12,168000,2,0,2,,30704001,30704002,5,35,0,0,0,0,,6,2,,0,,3,,"H30704-04-01",2437.24829101563
307060401,1,1,1,741,30706009,2,56,20,68,15,1,30706009,,,7,2013,12,2013,56,20,68,15,270000,2,0,1,30706009,,,0,0,0,0,0,0,,6,2,,0,,3,,"H30706-04-01",812.416076660156
307060401,1,1,2,741,30706009,2,98,20,69,10,1,30706009,,,7,2013,12,2013,0,,,,,,,,,,,10,88,0,0,0,0,,6,2,,0,,3,,"H30706-04-01",812.416076660156
307060401,2,2,5,210,30706009,2,20,24,1,,1,30706009,,,11,2013,11,2013,0,,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,3,,"H30706-04-01",812.416076660156
307060401,2,2,4,741,30706009,2,33,20,69,10,1,30706009,,,7,2013,12,2013,0,,,,,,,,,,,0,33,0,0,0,0,,6,2,,0,,3,,"H30706-04-01",812.416076660156
307060401,2,2,6,210,30706009,2,30,45,1,,1,30706009,,,12,2013,12,2013,0,,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,3,,"H30706-04-01",812.416076660156
307060401,2,2,3,741,30706009,2,70,20,68,15,1,30706009,,,7,2013,12,2013,60,20,68,15,370000,2,0,1,30706009,,,5,5,0,0,0,0,,6,2,,0,,3,,"H30706-04-01",812.416076660156
307060401,2,3,7,141,30706009,2,5,42,12,80,1,30706009,,,1,2014,1,2014,0,,,,,,,,,,,1,1,0,0,0,0,,4,2,,3,,3,,"H30706-04-01",812.416076660156
307060401,2,4,8,130,30706009,2,300,45,1,,1,30706009,,,12,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,1,,3,,"H30706-04-01",812.416076660156
307060403,1,1,1,210,30706015,2,2,14,20,20,2,,30706015,30706004,12,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,"H30706-04-03",812.416076660156
307060403,1,1,2,210,30706015,2,20,35,1,,2,,30706004,30706015,12,2013,12,2013,0,,,,,,,,,,,2,15,0,0,0,0,,6,2,,3,,3,,"H30706-04-03",812.416076660156
