"District_Name","SubCounty","Parish","Villagecode","HSD_ID","C4H_Element","C4H_Month","C4H_Year","C4HQ82","C4HQ83","C4HQ84","C4HQ85","C4HQ86","C4H_Element_V2","C4H_Month_V2","C4H_Year_V2","C4HQ82_V2","C4HQ83_V2","C4HQ84_V2","C4HQ85_V2","C4HQ86_V2","Health_Response","Reason_Health_Not_Done"
408,408113,40811304,4081130406,6,3,1,4,37,"37","37",2,,3,4,4,48,"48",48,2,,1,
409,409101,40910104,4091010401,,,,,,,,,,,,,,,,,,3,"THEY USE A PRIVATE HOSPITAL & P7 PUPILS HAD ALREADY LEFT SCHOOL."
409,409203,40920305,4092030509,1,1,1,4,541,"541","541",2,,1,3,4,344,"344",344,2,,1,
409,409203,40920305,4092030509,2,1,2,4,735,"735","735",2,,2,3,4,0,"0",0,2,,1,
409,409203,40920305,4092030509,3,3,1,4,33,"33","33",2,,3,3,4,39,"39",39,2,,1,
409,409203,40920305,4092030509,4,3,2,4,41,"41","41",2,,1,4,4,778,"778",778,2,,1,
409,409203,40920305,4092030509,5,,,,,,,,,2,4,4,0,"0",0,2,,1,
409,409203,40920305,4092030509,6,,,,,,,,,3,4,4,64,"64",64,2,,1,
409,409301,40930103,4093010304,,,,,,,,,,,,,,,,,,3,"THE COMMUNITY USE  MASINDI HOSPITAL"
410,410102,41010204,4101020405,1,1,1,4,643,"643","643",2,,,,,,,,,,1,
410,410102,41010204,4101020405,2,2,1,4,0,"0","O",2,,,,,,,,,,1,
410,410102,41010204,4101020405,3,3,1,4,9,"9","9",2,,,,,,,,,,1,
410,410102,41010204,4101020405,4,1,2,4,814,"814","814",2,,,,,,,,,,1,
410,410102,41010204,4101020405,5,2,2,4,0,"0","0",2,,,,,,,,,,1,
410,410102,41010204,4101020405,6,3,2,4,23,"23","23",2,,,,,,,,,,1,
410,410102,41010204,4101020405,7,1,3,4,615,"615","615",2,,,,,,,,,,1,
410,410102,41010204,4101020405,8,2,3,4,0,"0","0",2,,,,,,,,,,1,
410,410102,41010204,4101020405,9,3,3,4,17,"17","17",2,,,,,,,,,,1,
410,410102,41010204,4101020405,10,1,4,4,927,"927","927",2,,,,,,,,,,1,
410,410102,41010204,4101020405,11,2,4,4,0,"0","0",2,,,,,,,,,,1,
410,410102,41010204,4101020405,12,3,4,4,14,"4","14",2,,,,,,,,,,1,
410,410105,41010502,4101050204,1,1,1,4,404,"404","0",2,,1,3,4,1647,"1647",1647,2,,1,
410,410105,41010502,4101050204,2,2,1,4,5,"5","5",2,,2,3,4,2,"2",2,2,,1,
410,410105,41010502,4101050204,3,3,1,4,9,"9","9",2,,3,3,4,32,"32",32,2,,1,
410,410105,41010502,4101050204,4,1,2,4,1967,"1967","0",2,,1,4,4,1124,"1124",1124,2,,1,
410,410105,41010502,4101050204,5,2,2,4,2,"2","2",2,,2,4,4,3,"3",3,2,,1,
410,410105,41010502,4101050204,6,3,2,4,18,"18","18",2,,3,4,4,14,"14",14,2,,1,
410,410201,41020101,4102010106,,,,,,,,,,,,,,,,,,3,"IN CHARGE & ASSISTANT IN WORKSOP FOR A WEEK. TO BE DONE DURING SECOND VISIST"
410,410201,41020101,4102010107,1,1,1,4,770,"770","770",2,,1,3,4,1009,"1009",1016,1,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,2,2,1,4,0,"0","0",2,,2,3,4,4,"4",4,2,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,3,3,1,4,17,"17","17",2,,3,3,4,46,"46",46,2,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,4,1,2,4,1037,"1037","1037",1,"POOR NUMBERING",1,4,4,927,"927",927,1,"POOR TALLYING",3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,5,2,2,4,0,"0","0",2,,2,4,4,2,"2",2,2,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410201,41020101,4102010107,6,3,2,4,30,"30","30",2,,3,4,4,39,"39",39,2,,3,"IN CHARGE NOT AROUND TO BE CAPTURED DURING 2nd VISIT"
410,410303,41030306,4103030601,1,1,1,4,659,"659","723",1,"Numbering problem",,,,,,,,,1,
410,410303,41030306,4103030601,2,1,2,4,884,"884","875",1,"Numbering problem",,,,,,,,,1,
410,410303,41030306,4103030601,3,2,1,4,10,"10","10",2,,,,,,,,,,1,
410,410303,41030306,4103030601,4,2,2,4,6,"6","6",2,,,,,,,,,,1,
411,411103,41110301,4111030105,1,1,1,4,480,"480","480",2,,,,,,,,,,1,
411,411103,41110301,4111030105,2,2,1,4,0,"0","0",2,,,,,,,,,,1,
411,411103,41110301,4111030105,3,3,1,4,25,"25","25",2,,,,,,,,,,1,
411,411103,41110301,4111030105,4,1,2,4,416,"416","416",2,,,,,,,,,,1,
411,411103,41110301,4111030105,5,2,2,4,0,"0","0",2,,,,,,,,,,1,
411,411103,41110301,4111030105,6,3,2,4,25,"25","25",2,,,,,,,,,,1,
411,411103,41110301,4111030105,7,1,3,4,698,"698","698",2,,,,,,,,,,1,
411,411103,41110301,4111030105,8,2,3,4,0,"0","0",2,,,,,,,,,,1,
411,411103,41110301,4111030105,9,3,3,4,19,"19","19",2,,,,,,,,,,1,
411,411103,41110301,4111030105,10,1,4,4,1314,"1314","1318",1,"POOR COUNTING",,,,,,,,,1,
411,411103,41110301,4111030105,11,2,4,4,0,"0","0",2,,,,,,,,,,1,
411,411103,41110301,4111030105,12,3,4,4,18,"18","18",2,,,,,,,,,,1,
411,411203,41120302,4112030202,1,1,1,4,1571,"1571","1582",1,"POOR TALLYING",,,,,,,,,1,
411,411203,41120302,4112030202,2,2,1,4,77,"77","77",2,,,,,,,,,,1,
411,411203,41120302,4112030202,3,3,1,4,74,"74","74",2,,,,,,,,,,1,
411,411203,41120302,4112030202,4,1,2,4,1813,"1813","1817",1,"Poor numbering",,,,,,,,,1,
411,411203,41120302,4112030202,5,2,2,4,73,"73","73",2,,,,,,,,,,1,
411,411203,41120302,4112030202,6,3,2,4,149,"149","149",2,,,,,,,,,,1,
411,411203,41120302,4112030202,7,1,3,4,1679,"1679","1684",1,"Double counting",,,,,,,,,1,
411,411203,41120302,4112030202,8,2,3,4,103,"103","103",2,,,,,,,,,,1,
411,411203,41120302,4112030202,9,3,3,4,79,"79","79",2,,,,,,,,,,1,
411,411203,41120302,4112030202,10,1,4,4,2294,"2294","2241",1,"Poor numbering",,,,,,,,,1,
411,411203,41120302,4112030202,11,2,4,4,52,"52","52",2,,,,,,,,,,1,
411,411203,41120302,4112030202,12,3,4,4,61,"61","61",2,,,,,,,,,,1,
411,411302,41130202,4113020204,1,1,1,4,1631,"1631","1628",1,"error in tallying",1,3,4,2670,"2670",2674,1,"poor tallying",1,
411,411302,41130202,4113020204,2,2,1,4,96,"96","96",2,,2,3,4,108,"108",108,2,,1,
411,411302,41130202,4113020204,3,3,1,4,44,"44","44",2,,3,3,4,180,"180",180,2,,1,
411,411302,41130202,4113020204,4,1,2,4,4738,"4738","4712",1,"error in tallying",1,4,4,1457,"1457",1460,1,"poor tallying",1,
411,411302,41130202,4113020204,5,2,2,4,108,"108","108",2,,2,4,4,93,"93",93,2,,1,
411,411302,41130202,4113020204,6,3,2,4,41,"41","41",2,,3,4,4,134,"134",134,2,,1,
411,411304,41130402,4113040203,1,1,1,4,474,"474","481",1,"poor tallying",1,3,4,603,"603",606,1,"poor tallying",2,
411,411304,41130402,4113040203,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,2,
411,411304,41130402,4113040203,3,3,1,4,12,"12","12",2,,3,3,4,19,"19",19,2,,2,
411,411304,41130402,4113040203,4,1,2,4,681,"681","687",1,"poor tallying",1,4,4,971,"971",973,1,"poor tallying",2,
411,411304,41130402,4113040203,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,2,
411,411304,41130402,4113040203,6,3,2,4,20,"20","20",2,,3,4,4,26,"26",26,2,,2,
411,411402,41140202,4114020204,1,1,1,4,1363,"1363","1363",2,,,,,,,,,,1,
411,411402,41140202,4114020204,2,1,2,4,1345,"1345","1347",1,"problem in numbering",,,,,,,,,1,
411,411402,41140202,4114020204,3,2,1,4,10,"10","10",2,,,,,,,,,,1,
411,411402,41140202,4114020204,4,2,2,4,15,"15","15",2,,,,,,,,,,1,
411,411402,41140202,4114020204,5,3,1,4,28,"28","28",2,,,,,,,,,,1,
411,411402,41140202,4114020204,6,3,1,4,73,"73","73",2,,,,,,,,,,1,
411,411403,41140303,4114030308,1,1,1,4,572,"572","572",2,,1,3,4,676,"676",676,2,,1,
411,411403,41140303,4114030308,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
411,411403,41140303,4114030308,3,3,1,4,0,"0","0",2,,3,3,4,0,"0",0,2,,1,
411,411403,41140303,4114030308,4,1,2,4,687,"687","687",2,,1,4,4,650,"650",650,2,,1,
411,411403,41140303,4114030308,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
411,411403,41140303,4114030308,6,3,2,4,0,"0","0",2,,3,4,4,0,"0",0,2,,1,
412,412103,41210304,4121030414,1,1,1,4,190,"190","190",2,,1,3,4,155,"155",155,2,,1,
412,412103,41210304,4121030414,2,2,1,4,4,"4","4",2,,2,3,4,4,"4",4,2,,1,
412,412103,41210304,4121030414,3,3,1,4,7,"7","7",2,,3,3,4,4,"4",4,2,,1,
412,412103,41210304,4121030414,4,1,2,4,146,"146","146",2,,1,4,4,140,"140",140,2,,1,
412,412103,41210304,4121030414,5,2,2,4,5,"5","5",2,,2,4,4,1,"1",1,2,,1,
412,412103,41210304,4121030414,6,3,2,4,3,"3","3",2,,3,4,4,6,"6",6,2,,1,
412,412201,41220107,4122010704,1,1,1,4,522,"522","522",2,,1,3,4,706,"0",0,2,,1,
412,412201,41220107,4122010704,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
412,412201,41220107,4122010704,3,3,1,4,0,"0","0",2,,3,3,4,0,"0",0,2,,1,
412,412201,41220107,4122010704,4,1,2,4,585,"585","585",2,,1,4,4,886,"886",886,2,,1,
412,412201,41220107,4122010704,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
412,412201,41220107,4122010704,6,3,2,4,0,"0","0",2,,3,4,4,0,"0",0,2,,1,
412,412203,41220304,4122030405,1,1,1,4,652,"652","652",2,,1,3,4,138,"138",138,2,,3,"NO BODY WAS AT THE HEALTH CENTER/ IT WAS LOCKED FOR THE THREE DAS WE WERE IN THE EA"
412,412203,41220304,4122030405,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,3,"NO BODY WAS AT THE HEALTH CENTER/ IT WAS LOCKED FOR THE THREE DAS WE WERE IN THE EA"
412,412203,41220304,4122030405,3,3,1,4,19,"19","19",2,,3,3,4,13,"13",13,2,,3,"NO BODY WAS AT THE HEALTH CENTER/ IT WAS LOCKED FOR THE THREE DAS WE WERE IN THE EA"
412,412203,41220304,4122030405,4,1,2,4,994,"994","994",2,,1,4,4,743,"743",743,2,,3,"NO BODY WAS AT THE HEALTH CENTER/ IT WAS LOCKED FOR THE THREE DAS WE WERE IN THE EA"
412,412203,41220304,4122030405,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,3,"NO BODY WAS AT THE HEALTH CENTER/ IT WAS LOCKED FOR THE THREE DAS WE WERE IN THE EA"
412,412203,41220304,4122030405,6,3,2,4,16,"16","16",2,,3,4,4,29,"29",29,2,,3,"NO BODY WAS AT THE HEALTH CENTER/ IT WAS LOCKED FOR THE THREE DAS WE WERE IN THE EA"
414,414116,41411601,4141160106,1,1,1,4,849,"849","849",2,,1,3,4,828,"828",835,1,,1,
414,414116,41411601,4141160106,2,2,1,4,0,"0","0",2,,2,3,4,7,"7",7,2,,1,
414,414116,41411601,4141160106,3,3,1,4,18,"18","18",2,,3,3,4,26,"26",26,2,,1,
414,414116,41411601,4141160106,4,1,2,4,1132,"1132","1132",2,,1,4,4,1099,"1099",1089,1,,1,
414,414116,41411601,4141160106,5,2,1,4,6,"6","6",2,,2,4,4,17,"17",17,2,,1,
414,414116,41411601,4141160106,6,3,2,4,19,"19","19",2,,3,4,4,48,"48",48,2,,1,
415,415105,41510502,4151050204,1,1,1,4,1192,"1192","1192",2,,1,3,4,759,"759",759,2,,1,
415,415105,41510502,4151050204,2,1,2,4,1406,"1406","1406",2,,2,3,4,35,"35",35,2,,1,
415,415105,41510502,4151050204,3,2,1,4,30,"30","30",2,,3,3,4,161,"161",161,2,,1,
415,415105,41510502,4151050204,4,2,2,4,37,"37","37",2,,1,4,4,1785,"1785",1785,2,,1,
415,415105,41510502,4151050204,5,3,1,4,74,"74","74",2,,2,4,4,28,"28",28,2,,1,
415,415105,41510502,4151050204,6,3,2,4,174,"174","174",2,,3,4,4,29,"29",29,2,,1,
415,415106,41510608,4151060812,1,1,1,4,799,"799","799",2,,1,3,4,734,"734",734,2,,1,
415,415106,41510608,4151060812,2,1,2,4,1171,"1171","1171",2,,2,3,4,51,"51",51,2,,1,
415,415106,41510608,4151060812,3,2,1,4,73,"73","73",2,,3,3,4,240,"240",240,2,,1,
415,415106,41510608,4151060812,4,2,2,4,60,"60","60",2,,1,4,4,1109,"1109",1109,2,,1,
415,415106,41510608,4151060812,5,3,1,4,66,"66","66",2,,2,4,4,34,"34",34,2,,1,
415,415106,41510608,4151060812,6,3,2,4,222,"222","222",2,,3,4,4,279,"279",279,2,,1,
415,415110,41511004,4151100404,1,1,1,4,871,"871","871",2,,1,3,4,232,"232",232,2,,1,
415,415110,41511004,4151100404,2,1,2,4,615,"616","615",2,,2,3,4,12,"12",12,2,,1,
415,415110,41511004,4151100404,3,2,1,4,16,"16","16",2,,3,3,4,61,"61",61,2,,1,
415,415110,41511004,4151100404,4,2,2,4,20,"20","20",2,,1,4,4,943,"943",943,2,,1,
415,415110,41511004,4151100404,5,3,1,4,0,"0","0",2,,2,4,4,10,"10",10,2,,1,
415,415110,41511004,4151100404,6,3,2,4,61,"61","61",2,,3,4,4,47,"47",47,2,,1,
415,415114,41511407,4151140703,1,1,1,4,818,"818","818",2,,1,3,4,533,"533",533,2,,1,
415,415114,41511407,4151140703,2,1,2,4,1007,"1007","1007",2,,2,3,4,20,"20",20,2,,1,
415,415114,41511407,4151140703,3,2,1,4,13,"13","13",2,,3,3,4,36,"36",36,2,,1,
415,415114,41511407,4151140703,4,2,2,4,9,"9","9",2,,1,4,4,940,"940",940,2,,1,
415,415114,41511407,4151140703,5,3,1,4,60,"60","60",2,,2,4,4,31,"31",31,2,,1,
415,415114,41511407,4151140703,6,3,2,4,22,"22","22",2,,3,4,4,51,"51",51,2,,1,
417,417101,41710101,4171010109,1,1,1,4,427,"427","427",2,,1,3,4,706,"706",706,2,,1,
417,417101,41710101,4171010109,2,3,1,4,18,"18","18",2,,2,3,4,0,"0",0,2,,1,
417,417101,41710101,4171010109,3,1,2,4,718,"718","718",2,,3,3,4,18,"18",18,2,,1,
417,417101,41710101,4171010109,4,3,2,4,14,"14","14",2,,1,4,4,724,"724",724,2,,1,
417,417101,41710101,4171010109,5,1,3,4,350,"350","358",2,,2,4,4,0,"0",0,2,,1,
417,417101,41710101,4171010109,6,3,3,4,18,"18","18",2,,3,4,4,4,"4",4,2,,1,
417,417102,41710201,4171020103,1,1,1,4,1753,"1753","1753",2,,1,3,4,1895,"1895",1895,2,,1,
417,417102,41710201,4171020103,2,2,1,4,34,"34","34",2,,2,3,4,72,"72",72,2,,1,
417,417102,41710201,4171020103,3,3,1,4,14,"14","14",2,,3,3,4,14,"14",14,2,,1,
417,417102,41710201,4171020103,4,1,2,4,1988,"1988","1988",2,,1,4,4,2374,"2374",2374,2,,1,
417,417102,41710201,4171020103,5,2,2,4,36,"36","36",2,,2,4,4,59,"59",59,2,,1,
417,417102,41710201,4171020103,6,3,2,4,8,"8","8",2,,3,4,4,28,"28",28,2,,1,
417,417104,41710401,4171040107,1,1,1,4,848,"848","852",1,"poor numbering",1,3,4,589,"589",588,1,"poor tallying",1,
417,417104,41710401,4171040107,2,3,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
417,417104,41710401,4171040107,3,2,1,4,0,"0","0",2,,3,3,4,22,"22",22,2,,1,
417,417104,41710401,4171040107,4,1,2,4,647,"647","647",2,,1,4,4,857,"857",857,2,,1,
417,417104,41710401,4171040107,5,2,3,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
417,417104,41710401,4171040107,6,3,3,4,17,"17","17",2,,3,4,4,7,"7",7,2,,1,
417,417105,41710501,4171050107,,,,,,,,,,,,,,,,,,2,
417,417110,41711004,4171100404,1,1,1,4,621,"621","621",2,,1,3,4,357,"357",357,2,,1,
417,417110,41711004,4171100404,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
417,417110,41711004,4171100404,3,3,1,4,73,"73","73",2,,3,3,4,38,"38",38,2,,1,
417,417110,41711004,4171100404,4,1,2,4,831,"831","831",2,,1,4,4,61,"61",61,2,,1,
417,417110,41711004,4171100404,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
417,417110,41711004,4171100404,6,3,2,4,76,"76","76",2,,3,4,4,38,"38",38,2,,1,
417,417114,41711404,4171140402,1,1,1,4,995,"995","995",1,"POOR TALLYING BUT A VERY SMALL DIFFERENCE",,,,,,,,,1,
417,417114,41711404,4171140402,2,2,1,4,0,"0","0",2,,,,,,,,,,1,
417,417114,41711404,4171140402,3,3,1,4,10,"10","10",2,,,,,,,,,,1,
417,417114,41711404,4171140402,4,1,2,4,536,"536","536",2,,,,,,,,,,1,
417,417114,41711404,4171140402,5,2,2,4,0,"0","0",2,,,,,,,,,,1,
417,417114,41711404,4171140402,6,3,2,4,19,"19","19",2,,,,,,,,,,1,
417,417114,41711404,4171140402,7,1,3,4,765,"765","765",2,,,,,,,,,,1,
417,417114,41711404,4171140402,8,2,3,4,0,"0","0",2,,,,,,,,,,1,
417,417114,41711404,4171140402,9,3,3,4,13,"13","13",2,,,,,,,,,,1,
417,417114,41711404,4171140402,10,1,4,4,750,"750","750",2,,,,,,,,,,1,
417,417114,41711404,4171140402,11,2,4,4,0,"0","0",2,,,,,,,,,,1,
417,417114,41711404,4171140402,12,3,4,4,20,"20","20",2,,,,,,,,,,1,
418,418104,41810403,4181040301,1,1,1,4,604,"604","604",2,,1,3,4,261,"261",261,2,,1,
418,418104,41810403,4181040301,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",12,2,,1,
418,418104,41810403,4181040301,3,3,1,4,15,"15","15",2,,3,3,4,12,"12",12,2,,1,
418,418104,41810403,4181040301,4,1,2,4,553,"553","553",2,,1,4,4,378,"378",378,2,,1,
418,418104,41810403,4181040301,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
418,418104,41810403,4181040301,9,3,3,4,13,"13","13",2,,3,4,4,0,"0",0,2,,1,
418,418201,41820102,4182010203,1,1,1,4,464,"464","483",1,"Poor consistance",,,,,,,,,1,
418,418201,41820102,4182010203,2,2,1,4,0,"0","0",2,,,,,,,,,,1,
418,418201,41820102,4182010203,3,3,1,4,13,"13","13",2,,,,,,,,,,1,
418,418201,41820102,4182010203,4,1,2,4,935,"935","935",2,,,,,,,,,,1,
418,418201,41820102,4182010203,5,2,2,4,0,"0","0",2,,,,,,,,,,1,
418,418201,41820102,4182010203,6,3,2,4,0,"0","0",2,,,,,,,,,,1,
418,418201,41820102,4182010203,7,1,3,4,408,"408","408",2,,,,,,,,,,1,
418,418201,41820102,4182010203,8,2,3,4,0,"0","0",2,,,,,,,,,,1,
418,418201,41820102,4182010203,9,3,3,4,17,"17","17",2,,,,,,,,,,1,
418,418201,41820102,4182010203,10,1,4,4,759,"759","762",1,"Double numbering",,,,,,,,,1,
418,418201,41820102,4182010203,11,2,4,4,0,"0","0",2,,,,,,,,,,1,
418,418201,41820102,4182010203,12,3,4,4,17,"17","17",2,,,,,,,,,,1,
418,418202,41820201,4182020104,1,1,1,4,474,"474","474",2,,1,3,4,512,"512",512,2,,3,"HEALTH WORK NOT FOUND TO BE DONE DURING THE 2nd VISIT"
418,418202,41820201,4182020104,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,3,"HEALTH WORK NOT FOUND TO BE DONE DURING THE 2nd VISIT"
418,418202,41820201,4182020104,3,3,1,4,10,"10","10",2,,3,3,4,6,"6",6,2,,3,"HEALTH WORK NOT FOUND TO BE DONE DURING THE 2nd VISIT"
418,418202,41820201,4182020104,4,1,2,4,542,"542","542",2,,1,4,4,510,"510",510,2,,3,"HEALTH WORK NOT FOUND TO BE DONE DURING THE 2nd VISIT"
418,418202,41820201,4182020104,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,3,"HEALTH WORK NOT FOUND TO BE DONE DURING THE 2nd VISIT"
418,418202,41820201,4182020104,6,3,2,4,6,"6","6",2,,3,4,4,5,"5",5,2,,3,"HEALTH WORK NOT FOUND TO BE DONE DURING THE 2nd VISIT"
418,418209,41820907,4182090702,1,1,1,4,786,"786","786",2,,1,3,4,634,"634",634,2,,1,
418,418209,41820907,4182090702,2,2,1,4,45,"45","45",2,,2,3,4,44,"44",44,2,,1,
418,418209,41820907,4182090702,3,3,1,4,19,"19","19",2,,3,3,4,34,"34",34,2,,1,
418,418209,41820907,4182090702,4,1,2,4,1052,"1052","1052",2,,1,4,4,951,"951",951,2,,1,
418,418209,41820907,4182090702,5,2,2,4,44,"44","44",2,,2,4,4,44,"44",44,2,,1,
418,418209,41820907,4182090702,6,3,2,4,22,"22","22",2,,3,4,4,26,"26",26,2,,1,
419,419204,41920402,4192040205,1,1,1,4,400,"400","400",2,,1,3,4,799,"799",799,2,,1,
419,419204,41920402,4192040205,2,2,1,4,3,"3","3",2,,2,3,4,4,"4",4,2,,1,
419,419204,41920402,4192040205,3,3,1,4,15,"15","15",2,,3,3,4,7,"7",7,2,,1,
419,419204,41920402,4192040205,4,1,2,4,419,"419","419",2,,1,4,4,1008,"1008",1012,2,,1,
419,419204,41920402,4192040205,5,2,2,4,4,"4","4",2,,2,4,4,4,"4",4,2,,1,
419,419204,41920402,4192040205,6,3,2,4,30,"30","30",2,,3,4,4,14,"14",14,2,,1,
420,420107,42010704,4201070403,1,1,1,4,540,"540","540",2,,1,3,4,1945,"1945",1945,2,,2,
420,420107,42010704,4201070403,2,2,1,4,8,"8","8",2,,2,3,4,22,"22",22,2,,2,
420,420107,42010704,4201070403,3,3,1,4,26,"26","26",2,,3,3,4,24,"24",24,2,,2,
420,420107,42010704,4201070403,4,1,2,4,1030,"1030","1030",2,,1,4,4,1014,"1014",1014,2,,2,
420,420107,42010704,4201070403,5,2,2,4,0,"0","0",2,,2,4,4,21,"21",21,2,,2,
420,420107,42010704,4201070403,6,3,2,4,86,"86","86",2,,3,4,4,23,"23",23,2,,2,
420,420108,42010803,4201080309,1,1,1,4,279,"279","279",2,,1,3,4,157,"157",157,2,,1,
420,420108,42010803,4201080309,2,2,1,4,22,"22","22",2,,2,3,4,23,"23",23,2,,1,
420,420108,42010803,4201080309,3,3,1,4,80,"80","80",2,,3,3,4,106,"106",106,2,,1,
420,420108,42010803,4201080309,4,1,2,4,227,"227","227",2,,1,4,4,196,"196",196,2,,1,
420,420108,42010803,4201080309,5,2,2,4,18,"18","18",2,,2,4,4,8,"08",8,2,,1,
420,420108,42010803,4201080309,6,3,2,4,151,"151","151",2,,3,4,4,202,"202",202,2,,1,
421,421108,42110801,4211080107,1,1,1,4,407,"407","407",2,,1,3,4,373,"373",373,2,,1,
421,421108,42110801,4211080107,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
421,421108,42110801,4211080107,3,3,1,4,34,"34","34",2,,3,3,4,46,"46",46,2,,1,
421,421108,42110801,4211080107,4,1,2,4,585,"585","585",2,,1,4,4,620,"620",620,2,,1,
421,421108,42110801,4211080107,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
421,421108,42110801,4211080107,6,3,2,4,47,"47","47",2,,3,4,4,19,"19",19,2,,1,
422,422102,42210204,4221020401,1,1,1,4,201,"201","201",2,,1,3,4,257,"257",257,2,,2,
422,422102,42210204,4221020401,2,1,2,4,197,"197","197",2,,2,3,4,12,"12",12,2,,2,
422,422102,42210204,4221020401,3,2,1,4,9,"9","9",2,,3,3,4,11,"11",11,2,,2,
422,422102,42210204,4221020401,4,2,2,4,7,"7","7",2,,1,4,4,395,"395",395,2,,2,
422,422102,42210204,4221020401,5,3,1,4,2,"2","2",2,,2,4,4,25,"25",25,2,,2,
422,422102,42210204,4221020401,6,3,2,4,62,"62","62",2,,3,4,4,23,"23",23,2,,2,
423,423109,42310905,4231090509,,,,,,,,,,,,,,,,,,3,"NOT DONE, ITS A WEEKEND"
426,426104,42610402,4261040201,1,1,1,4,878,"878","879",1,"POOR TAKKYING",,,,,,,,,1,
426,426104,42610402,4261040201,2,2,1,4,0,"0","0",2,,,,,,,,,,1,
426,426104,42610402,4261040201,3,3,1,4,18,"18","18",2,,,,,,,,,,1,
426,426104,42610402,4261040201,4,1,2,4,868,"868","868",2,,,,,,,,,,1,
426,426104,42610402,4261040201,5,2,2,4,0,"0","0",2,,,,,,,,,,1,
426,426104,42610402,4261040201,6,3,2,4,12,"12","12",2,,,,,,,,,,1,
426,426104,42610402,4261040201,7,1,3,4,849,"849","854",1,"POOR TALLYING",,,,,,,,,1,
426,426104,42610402,4261040201,8,2,3,4,0,"0","0",2,,,,,,,,,,1,
426,426104,42610402,4261040201,9,3,3,4,8,"8","8",2,,,,,,,,,,1,
